borough,Tax block,Tax lot,community board,council district,postcode,policeprct,address,state,bldgclass,landuse,ownertype,ownername,lotarea,unitstotal,lotfront,lotdepth,lottype,assessland,yearbuilt,histdist,landmark,borocode,x,y,latitude,longitude,zonemap,notes,city
MN,2170,400,112.0,10.0,10040.0,34.0,44 FAIRVIEW AVENUE,NY,V1,11,,4452 BROADWAY OWNER LLC,16217,0,202.42,132.0,5,1408050,0,,,1,1003075.0,251298.0,40.8564097,-73.9319489,3a,,New York
MN,2170,29,112.0,10.0,10033.0,34.0,659 WEST 187 STREET,NY,V1,11,,187 STREET MAZAL LLC,1582,0,16.67,94.92,5,176850,0,,,1,1002871.0,250435.0,40.8540415,-73.9326887,3a,,New York
MN,2170,30,112.0,10.0,10033.0,34.0,661 WEST 187 STREET,NY,V1,11,,187 STREET MAZAL LLC,1582,0,16.67,94.92,5,176850,0,,,1,1002856.0,250444.0,40.8540662,-73.9327429,3a,,New York
MN,2170,27,112.0,10.0,10033.0,34.0,655 WEST 187 STREET,NY,V1,11,,187 STREET MAZAL LLC,1582,0,16.67,94.92,5,176850,0,,,1,1002899.0,250420.0,40.8540002,-73.9325875,3a,,New York
MN,556,20,103.0,2.0,10003.0,9.0,64 3 AVENUE,NY,V1,11,,62-64 THIRD AVE L.P.,3935,0,23.58,100.0,3,232650,0,,,1,987266.0,205743.0,40.7313931,-73.9891178,12c,,New York
MN,556,26,103.0,2.0,10003.0,9.0,50 3 AVENUE,NY,V1,11,,62-64 THIRD AVE. L.P.,3942,0,39.42,100.0,5,206100,0,,,1,987233.0,205611.0,40.7310308,-73.9892369,12c,,New York
MN,544,68,102.0,2.0,10003.0,9.0,35 EAST 4 STREET,NY,V1,11,M,10-12 COOPER SQUAREINC,9835,0,75.0,132.25,5,3533400,0,,,1,986433.0,204386.0,40.7276687,-73.9921238,12c,,New York
MN,1995,40,109.0,7.0,10027.0,26.0,614 WEST 125 STREET,NY,V1,11,X,THE TRUSTEES OF COLUMBIA UNIVERSITY IN T HE CITY OF,13975,0,125.67,150.0,5,605700,0,,,1,995535.0,236624.0,40.8161467,-73.9592302,5c,,New York
MN,2089,115,109.0,7.0,10031.0,30.0,637 WEST 142 STREET,NY,V1,11,,"SOSA, OLGA",1500,0,15.0,99.92,5,246810,0,,,1,997195.0,239973.0,40.8253365,-73.9532265,6a,,New York
MN,2089,15,109.0,7.0,10031.0,30.0,639 WEST 142 STREET,NY,V1,11,,SOMA 142 LLC,1440,0,15.0,99.92,5,128683,0,,,1,997181.0,239979.0,40.825353,-73.9532771,6a,,New York
MN,1632,20,111.0,8.0,10029.0,23.0,1655 LEXINGTON AVENUE,NY,V1,11,X,HOPE COMMUNITY INC,3500,0,50.0,70.0,5,393300,0,,,1,998963.0,227477.0,40.7910356,-73.9468657,6b,,New York
MN,2034,17,110.0,9.0,10039.0,32.0,223 WEST 148 STREET,NY,V1,11,X,HARLEM CONGREGATION FOR COMMUNITY IMPROV EMENT INC,2498,0,25.0,99.92,5,184500,0,,,1,1001155.0,239608.0,40.824328,-73.938919,6a,,New York
MN,273,29,103.0,1.0,10002.0,7.0,140 HENRY STREET,NY,V1,11,,RUI FEN XIA,2383,0,23.83,100.0,5,495450,0,,,1,986871.0,199088.0,40.7131269,-73.9905456,12d,,New York
MN,410,13,103.0,1.0,10002.0,7.0,89 RIVINGTON STREET,NY,V1,11,,JAROSLAWICZ DAVID,7653,0,76.0,100.0,5,1890450,0,,,1,987345.0,201593.0,40.7200024,-73.9888347,12c,,New York
MN,2026,15,110.0,9.0,10030.0,32.0,225 WEST 140 STREET,NY,V1,11,X,MAXWELL DEVELOPMENT L,5562,0,55.66,99.92,5,715500,0,,,1,1000088.0,237777.0,40.8193044,-73.9427786,6a,,New York
MN,1631,32,111.0,8.0,10029.0,23.0,167 EAST 103 STREET,NY,V1,11,,PEOPLES BAPTIST CHRCH IN,2523,0,25.0,100.92,5,184500,0,,,1,999075.0,227115.0,40.7900419,-73.946462,6b,,New York
MN,423,17,103.0,1.0,10002.0,5.0,327 BROOME STREET,NY,V1,11,,BROOME DEVELOPER LLC,1902,0,24.92,76.33,5,175500,0,,,1,985968.0,201236.0,40.7190229,-73.9938023,12c,,New York
MN,1720,2,110.0,9.0,10027.0,28.0,204 LENOX AVENUE,NY,V1,11,,"130 LENOX, INC.",1600,0,20.0,80.0,5,143550,0,,,1,998836.0,232430.0,40.8046305,-73.9473136,6a,,New York
MN,728,55,104.0,3.0,10001.0,10.0,432 WEST 31ST STREET,NY,V1,11,,ARISA REALTY CO. X LLC,4527,0,42.0,88.33,5,509400,0,,,1,984417.0,213223.0,40.7519244,-73.9993973,8d,,New York
MN,162,43,103.0,1.0,10013.0,5.0,2 DOYERS STREET,NY,V1,11,X,HARRY&JANE FISCHEL FOUND,328,0,9.5,39.0,8,0,0,,,1,984855.0,199540.0,40.7143679,-73.9978176,12d,,New York
MN,707,1,104.0,3.0,10018.0,10.0,418 11 AVENUE,NY,V1,11,X,NEW YORK CONVENTION CENTER,49375,0,197.5,250.0,3,28179450,0,,,1,984048.0,214899.0,40.7565246,-74.0007291,8d,,New York
MN,702,175,104.0,3.0,10001.0,10.0,530 WEST 33 STREET,NY,V1,11,X,ERY TENANT LLC,148065,0,206.0,267.0,3,0,0,,,1,983687.0,213962.0,40.7539527,-74.0020321,8b,,New York
MN,734,52,104.0,3.0,10018.0,10.0,430 WEST 37TH STREET,NY,V1,11,,ZDJ W 37 LLC,19750,0,100.0,197.5,5,2145600,0,,,1,985158.0,214578.0,40.7556435,-73.9967226,8d,,New York
MN,2120,62,112.0,10.0,10032.0,33.0,565 WEST 161 STREET,NY,V1,11,,SJM HOLDINGS 565 LLC,1890,0,18.92,99.92,5,139500,0,,,1,1000319.0,243978.0,40.8363239,-73.9419292,3b,,New York
MN,2120,58,112.0,10.0,10032.0,33.0,557 WEST 161 STREET,NY,V1,11,,557 WEST 161ST STREET LLC,1799,0,18.0,99.92,5,236250,0,,,1,1000382.0,243943.0,40.8362277,-73.9417016,3b,,New York
MN,1608,57,111.0,8.0,10029.0,23.0,24 EAST 103 STREET,NY,V1,11,X,THE MOUNT SINAI HOSPITAL,2523,0,25.0,100.92,5,760950,0,,,1,997740.0,227674.0,40.7915783,-73.951282,6b,,New York
MN,641,1,102.0,3.0,10014.0,6.0,489 WEST STREET,NY,V1,11,,489 WEST STREET PARTNERS LLC,1826,0,22.58,80.0,3,561600,0,,,1,981626.0,208029.0,40.7376678,-74.0094687,12a,,New York
MN,1998,29,109.0,7.0,10027.0,26.0,3259 BROADWAY,NY,V1,11,X,TRUSTEES OF COLUMBIA UNIVERSITY IN THE C ITY OF NEW,19983,0,199.83,100.0,3,2979450,0,,,1,996125.0,237311.0,40.8180315,-73.9570974,5c,,New York
MN,1998,38,109.0,7.0,10027.0,26.0,602 WEST 132 STREET,NY,V1,11,,TRUSTEES OF COLUMBIA UNIVERSITY IN THE C ITY OF NEW,4996,0,50.0,99.92,5,236250,0,,,1,996082.0,237391.0,40.8182512,-73.9572526,5c,,New York
MN,1996,61,109.0,7.0,10027.0,26.0,663 WEST 125 STREET,NY,V1,11,X,THE TRUSTEES OF COLUMBIA UNIVERSITY,5025,0,139.42,71.25,3,988200,0,,,1,995343.0,237237.0,40.8178294,-73.9599228,5c,,New York
MN,1996,56,109.0,7.0,10027.0,26.0,651 WEST 125 STREET,NY,V1,11,X,THE TRUSTEES OF COLUMBIA UNIVERSITY,13492,0,111.58,120.92,5,2481750,0,,,1,995419.0,237167.0,40.8176372,-73.9596483,5c,,New York
MN,1998,1,109.0,7.0,10027.0,26.0,2301 JOE DIMAGGIO HIGHWAY,NY,V1,11,X,TRUSTEES OF COLUMBIA UNIVERSITY IN THE C ITY OF NEW,3000,0,30.0,100.0,3,388350,0,,,1,995489.0,237567.0,40.818735,-73.9593948,5c,,New York
MN,632,1,102.0,3.0,10014.0,6.0,685 WASHINGTON STREET,NY,V1,11,,"WASHINGTON 685,",2217,0,51.0,61.17,3,596250,0,,,1,981959.0,206786.0,40.7342561,-74.0082666,12a,,New York
MN,52,16,101.0,1.0,10006.0,1.0,112 LIBERTY STREET,NY,V1,11,,HW LIBERTY LLC,6100,0,48.15,113.08,4,2129400,0,,,1,980896.0,197801.0,40.7095941,-74.0120978,12b,,New York
MN,772,74,104.0,3.0,10011.0,10.0,254 WEST 23 STREET,NY,V1,11,,254 WEST 23 LLC,2468,0,25.0,98.75,5,193050,0,,,1,984851.0,210594.0,40.7447084,-73.9978311,8d,,New York
MN,1749,33,111.0,9.0,10035.0,25.0,1800 PARK AVENUE,NY,V1,11,,1800 FEE OWNER LLC,36281,0,201.84,215.0,3,11534400,0,,,1,1000918.0,232542.0,40.8049342,-73.9397929,6a,,New York
MN,1718,4,110.0,9.0,10026.0,28.0,186 LENOX AVENUE,NY,V1,11,,"JOHNSON, CHERYL Y.",1530,0,18.0,85.0,5,150750,0,Mount Morris Park Historic District,,1,998729.0,232227.0,40.8040735,-73.9477005,6b,,New York
MN,1722,27,110.0,9.0,10027.0,28.0,15 WEST 124 STREET,NY,V1,11,,HARLEM LLC,7569,0,75.0,100.92,5,121500,0,,,1,999897.0,233036.0,40.806292,-73.9434797,6a,,New York
MN,1784,27,111.0,8.0,10035.0,25.0,2335 2 AVENUE,NY,V1,11,X,PECORA GROUP DEVELOPMENT LLC,2071,0,25.25,82.0,5,351450,0,,,1,1001887.0,230570.0,40.7995197,-73.9362979,6b,,New York
MN,1784,45,111.0,8.0,10035.0,25.0,2201 3RD AVENUE,NY,V1,11,,EAST 120TH HOLDINGS LLC,9300,0,95.0,100.0,3,1171350,0,,,1,1001423.0,230817.0,40.8001986,-73.9379732,6b,,New York
MN,1784,25,111.0,8.0,10035.0,25.0,2331 2 AVENUE,NY,V1,11,X,PECORA GROUP DEVELOPMENT LLC,2071,0,25.25,82.0,5,351450,0,,,1,1001863.0,230526.0,40.799399,-73.9363847,6b,,New York
MN,1784,26,111.0,8.0,10035.0,25.0,2333 2 AVENUE,NY,V1,11,X,PECORA GROUP DEVELOPMENT LLC,2071,0,25.25,82.0,5,351450,0,,,1,1001875.0,230548.0,40.7994594,-73.9363413,6b,,New York
MN,1788,19,111.0,8.0,10035.0,25.0,245 EAST 123 STREET,NY,V1,11,,245 EAST 123RD STREET LLC,2725,0,27.0,100.92,5,195300,0,,,1,1002246.0,231436.0,40.8018959,-73.9349989,6b,,New York
MN,1784,9,111.0,8.0,10035.0,25.0,217 EAST 119 STREET,NY,V1,11,,B&D EAST 119 STREET REALTY LLC,5046,0,50.0,100.92,5,707850,0,,,1,1001525.0,230638.0,40.7997071,-73.9376052,6b,,New York
MN,1791,46,111.0,8.0,10035.0,25.0,2321 3 AVENUE,NY,V9,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,6983,0,69.83,100.0,3,975150,0,,,1,1002274.0,232346.0,40.8043936,-73.9348954,6b,,New York
MN,1790,31,111.0,8.0,10035.0,25.0,236 EAST 126 STREET,NY,V9,11,,NYC ECONOMIC DEVELOPMENT CORPORATION,2498,0,25.0,99.92,5,532350,0,,,1,1002571.0,232017.0,40.80349,-73.9338235,6b,,New York
MN,1790,27,111.0,8.0,10035.0,25.0,2455 2 AVENUE,NY,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2625,0,25.0,105.0,5,556650,0,,,1,1002643.0,231962.0,40.8033388,-73.9335635,6b,,New York
MN,1822,59,110.0,9.0,10026.0,28.0,144 WEST 113 STREET,NY,V1,11,X,"GATEWAY PROPERTIES L.P.,",2044,0,20.25,100.92,5,0,0,,,1,997127.0,231052.0,40.8008509,-73.9534894,6b,,New York
MN,2134,154,112.0,7.0,10032.0,33.0,636 WEST 158 STREET,NY,V1,11,,"WEST 158 STREET OPPORTUNITY, LLC",18622,0,111.33,149.92,5,2854800,0,,,1,998853.0,243683.0,40.8355168,-73.9472277,3b,,New York
MN,1635,150,111.0,8.0,10029.0,23.0,1731 LEXINGTON AVENUE,NY,V1,11,,108 LEXINGTON OPERATING LLC,1083,0,16.67,65.0,5,99900,0,,,1,999422.0,228312.0,40.7933267,-73.9452062,6b,,New York
MN,2215,235,208.0,10.0,10463.0,50.0,106 TERRACE VIEW AVENUE,NY,V1,11,,TERRACE DEVELOPERS LLC,2267,0,25.67,93.41,5,231300,0,,,1,1008443.0,258648.0,40.8765701,-73.9125174,1b,,New York
MN,2215,234,208.0,10.0,10463.0,50.0,108 TERRACE VIEW AVENUE,NY,V1,11,,TERRACE DEVELOPERS LLC,2098,0,26.16,87.63,0,179100,0,,,1,1008428.0,258627.0,40.8765125,-73.9125717,1b,,New York
MN,2200,15,112.0,10.0,10034.0,34.0,416 WEST 204 STREET,NY,V1,11,,"CONSOLIDATED EDISON CO.OF N.Y.,INC.",14988,0,150.0,99.92,5,1920150,0,,,1,1006578.0,253287.0,40.8618607,-73.9192791,3a,,New York
MN,209,21,102.0,1.0,10013.0,5.0,126 LAFAYETTE STREET,NY,V1,11,,YEE TAI ENTERPRISESCORP,6295,5,74.5,89.0,5,397350,1915,,,1,984133.0,201208.0,40.7189462,-74.0004221,12c,,New York
MN,482,9,102.0,1.0,10012.0,5.0,57 CROSBY STREET,NY,V1,11,,"AKASA HOLDINGS, LLC",2508,0,25.0,100.0,5,737100,0,,,1,984761.0,202353.0,40.7220889,-73.9981565,12c,,New York
MN,487,29,102.0,1.0,10012.0,1.0,144 SPRING STREET,NY,V1,11,,144 SPRING STREET LLC,1600,0,20.0,80.0,3,526950,0,,,1,983874.0,203072.0,40.7240624,-74.0013565,12a,,New York
MN,1337,105,106.0,4.0,10017.0,17.0,303 EAST 44 STREET,NY,V1,11,,"EAST 44TH STREET, LLC",4562,0,47.0,100.42,5,512100,0,,,1,992378.0,212931.0,40.7511192,-73.9706643,8d,,New York
MN,1319,8,106.0,4.0,10017.0,17.0,215 EAST 45 STREET,NY,V1,11,P,NEW PROVIDENCE SUPPORTIVE HOUSING DEVELO PMENT FUND,10042,0,16.67,100.42,5,341459,0,,,1,991983.0,213447.0,40.7525358,-73.9720893,8d,,New York
MN,911,29,106.0,2.0,10016.0,17.0,543 2 AVENUE,NY,V1,11,,543 2ND REALTY LLC,1540,0,20.0,77.0,3,386100,0,,,1,990366.0,209779.0,40.7424693,-73.9779289,8d,,New York
MN,1635,149,111.0,8.0,10029.0,23.0,1733 LEXINGTON AVENUE,NY,V1,11,,108 LEXINGTON OPERATING LLC,1143,0,17.58,65.0,3,130950,0,,,1,999431.0,228327.0,40.7933679,-73.9451737,6b,,New York
MN,1635,52,111.0,8.0,10029.0,23.0,1723 LEXINGTON AVENUE,NY,V1,11,,LEXINGTON AVE VENTURE LLC,1083,0,16.67,65.0,5,122400,0,,,1,999390.0,228253.0,40.7931648,-73.9453219,6b,,New York
MN,784,1,105.0,3.0,10001.0,14.0,480 8 AVENUE,NY,V1,11,,VORNADO NEW YORK RRONE,3505,0,58.42,60.0,3,2609100,0,,,1,986166.0,213348.0,40.7522673,-73.9930846,8d,,New York
MN,2214,1,112.0,10.0,10034.0,34.0,5094 BROADWAY,NY,V1,11,,THE TRUSTEES OF COLUMBIA UNIV. IN THE CI TY OF NY,17655,0,129.5,141.92,3,242100,0,,,1,1008193.0,256697.0,40.8712159,-73.9134284,1b,,New York
MN,1807,122,111.0,8.0,10035.0,25.0,451 EAST 119 STREET,NY,V1,11,X,HOLY ROSARY CHURCH,3835,0,38.0,100.92,5,515250,0,,,1,1003061.0,229787.0,40.7973682,-73.9320598,6b,,New York
MN,1725,31,110.0,9.0,10027.0,32.0,9 WEST 127 STREET,NY,V1,11,,"BROWNE, KAREN V.",1998,0,20.0,99.92,5,192600,0,,,1,1000359.0,233720.0,40.8081685,-73.9418092,6a,,New York
MN,556,21,103.0,2.0,10003.0,9.0,62 3 AVENUE,NY,V1,11,,62-64 THIRD AVE L.P.,1852,0,23.75,77.83,5,86850,0,,,1,987296.0,205703.0,40.7312833,-73.9890096,12c,,New York
MN,1262,45,105.0,4.0,10036.0,18.0,10 WEST 47 STREET,NY,V1,11,,46/47 OWNER LLC,6451,0,64.25,100.42,5,6092100,0,,,1,989913.0,215008.0,40.7568219,-73.9795592,8d,,New York
MN,637,21,102.0,3.0,10014.0,6.0,156 PERRY STREET,NY,V1,11,,156 PERRY STREET PARTNERS LLC,6426,0,20.0,79.67,5,4939200,0,,,1,981752.0,206886.0,40.7345305,-74.0090136,12a,,New York
MN,764,75,104.0,3.0,10011.0,10.0,92 8 AVENUE,NY,V1,11,,GO 8TH AVENUE LLC,2407,0,25.75,93.5,5,327600,0,,,1,983715.0,208887.0,40.7400231,-74.0019306,8b,,New York
MN,1262,130,105.0,4.0,10036.0,18.0,9 WEST 46 STREET,NY,V1,11,,9 WEST 46TH OWNER LLC,2151,0,21.42,100.42,5,1135800,0,,,1,989902.0,214897.0,40.7565173,-73.979599,8d,,New York
MN,1262,29,105.0,4.0,10036.0,18.0,13 WEST 46 STREET,NY,V1,11,,13 W 46 OWNER LLC,2161,0,21.42,100.42,5,1141200,0,,,1,989864.0,214918.0,40.7565749,-73.9797362,8d,,New York
MN,1644,42,111.0,8.0,10035.0,25.0,180 EAST 117 STREET,NY,V1,11,,ROBERT ANAZAGASTI JR,1802,0,25.0,72.08,5,158400,0,,,1,1000798.0,230278.0,40.7987204,-73.9402319,6b,,New York
MN,2007,24,110.0,9.0,10030.0,32.0,109 WEST 138 STREET,NY,V1,11,,ABYSSINIAN DEVELOPMENT CORP,2598,0,26.0,99.92,5,241650,0,,,1,1000814.0,236780.0,40.8165665,-73.9401581,6a,,New York
MN,1745,168,111.0,9.0,10035.0,25.0,4 EAST 119 STREET,NY,V1,11,,NEMA HOMES CORP.,1260,0,25.0,50.42,5,175050,0,,,1,999567.0,231572.0,40.8022743,-73.9446751,6b,,New York
MN,1260,4,105.0,4.0,10036.0,14.0,1150 AVENUE OF THE AMERICAS,NY,V1,11,,MONEAL 1150 OWNER LLC,7375,0,60.42,125.0,5,4869900,914,,,1,989076.0,214825.0,40.7563201,-73.9825805,8d,,New York
MN,1730,68,110.0,9.0,10037.0,32.0,480 LENOX AVENUE,NY,V1,11,,LENOX TRRC DVLPMNT ASSOC,32225,0,355.08,85.0,3,1067850,0,,,1,1000616.0,235628.0,40.813405,-73.9408762,6a,,New York
MN,2130,58,112.0,10.0,10032.0,33.0,525 WEST 173 STREET,NY,V1,11,,525 HEIGHT LLC,1875,0,18.75,100.0,5,218700,0,,,1,1002107.0,246608.0,40.8435391,-73.9354606,3b,,New York
MN,709,14,104.0,3.0,10018.0,10.0,545 WEST 37 STREET,NY,V1,11,,PANORAMIC HUDSON LLC,17281,0,75.0,98.75,5,8525700,0,,,1,984404.0,215299.0,40.7576225,-73.9994441,8d,,New York
MN,1171,162,107.0,6.0,10069.0,20.0,101 WEST END AVENUE,NY,V1,11,C,NYC DEPARTMENT OF TRANSPORTATION,10984,0,29.0,376.0,4,900,0,,,1,987345.0,221654.0,40.7750648,-73.9888254,8c,,New York
MN,1749,69,111.0,9.0,10035.0,25.0,2015 5 AVENUE,NY,V1,11,,"507-515-517 W. 171 ST. ASSOCIATES, LLC",5914,0,73.92,80.0,3,990450,0,,,1,1000269.0,232963.0,40.8060909,-73.9421362,6a,,New York
MN,1754,61,111.0,9.0,10037.0,25.0,24 EAST 130 STREET,NY,V1,11,,PHILADEPHIA COMMUNITY,1665,0,16.67,99.92,5,146700,0,,,1,1001142.0,233995.0,40.8089219,-73.9389801,6a,,New York
MN,2170,26,112.0,10.0,10033.0,34.0,653 WEST 187 STREET,NY,V1,11,,653 WEST 187 LLC,1582,0,16.67,94.92,5,176850,0,,,1,1002914.0,250412.0,40.8539782,-73.9325333,3a,,New York
MN,1289,65,105.0,4.0,10022.0,18.0,8 EAST 54 STREET,NY,V1,11,,TISHMAN SPEYER,1500,0,15.0,100.0,5,776250,0,,,1,991224.0,216369.0,40.7605566,-73.9748257,8c,,New York
MN,1599,44,110.0,9.0,10026.0,28.0,18 WEST 116 STREET,NY,V1,11,,"CARTHAGE NEXUS CANADA, L.P.",7064,0,70.0,100.92,5,713700,0,,,1,998777.0,231039.0,40.8008127,-73.9475297,6b,,New York
MN,1756,16,111.0,9.0,10037.0,25.0,2086 MADISON AVENUE,NY,V1,11,,MADISON AVE HSG DEVEL FUND CORP,1875,0,25.0,75.0,5,175950,0,,,1,1001424.0,234333.0,40.809849,-73.9379606,6a,,New York
MN,1727,69,110.0,9.0,10027.0,32.0,400 LENOX AVENUE,NY,V1,11,,PENTECOSTAL FAITH CHURCH,5525,0,65.0,85.0,5,717750,0,,,1,1000052.0,234619.0,40.8106366,-73.9429161,6a,,New York
MN,1318,44,106.0,4.0,10017.0,17.0,210 EAST 45 STREET,NY,V1,11,,SLG 711 FEE,1672,0,16.67,100.42,5,1485900,0,,,1,991865.0,213332.0,40.7522203,-73.9725153,8d,,New York
MN,1631,133,111.0,8.0,10029.0,23.0,169 EAST 103 STREET,NY,V1,11,,PEOPLE'S BAPTIST CHRUCH,1782,0,35.0,50.92,5,313650,0,,,1,999089.0,227079.0,40.789943,-73.9464116,6b,,New York
MN,162,41,103.0,1.0,10038.0,5.0,6 CHATHAM SQUARE,NY,V1,11,,H W C C REALTY CORP,3190,0,24.08,135.83,5,445050,0,,,1,984712.0,199407.0,40.7140028,-73.9983335,12d,,New York
MN,1682,3,111.0,8.0,10029.0,23.0,2150 2 AVENUE,NY,V1,11,,HARLEM VISTA LLC,2500,0,25.0,100.0,5,501750,0,,,1,1000839.0,228296.0,40.7932803,-73.9400887,6b,,New York
MN,1815,43,111.0,8.0,10035.0,25.0,516 EAST 119 STREET,NY,V9,11,,KAVOLS LLC,2018,0,20.0,100.92,5,142200,0,,,1,1003362.0,229439.0,40.7964124,-73.9309737,6b,,New York
MN,1727,51,110.0,9.0,10037.0,32.0,28 WEST 130 STREET,NY,V1,11,,NINA JUSTINIANO,2498,0,25.0,99.92,5,228600,0,Individual Landmark,INDIVIDUAL LANDMARK,1,1000464.0,234371.0,40.8099552,-73.9414284,6a,,New York
MN,2156,45,112.0,10.0,10033.0,34.0,13 WASHINGTON TERRACE,NY,V1,11,,OBC CORP.,1109,0,17.75,62.5,5,150300,0,,,1,1003760.0,249353.0,40.8510698,-73.9294783,3a,,New York
MN,1402,41,108.0,4.0,10065.0,19.0,168 EAST 68 STREET,NY,V5,11,X,PARK EAST SYNAGOGUE,2009,0,20.0,100.42,5,406350,2013,,,1,994466.0,218792.0,40.767204,-73.9631193,8c,,New York
MN,1927,48,110.0,9.0,10027.0,28.0,230 WEST 122 STREET,NY,V1,11,,"NEP WEST 119TH STREET PROPERTIES, LLC",3431,0,34.0,100.92,5,365850,0,,,1,997736.0,233454.0,40.8074428,-73.9512849,6a,,New York
MN,1915,52,110.0,9.0,10027.0,32.0,142 WEST 131 STREET,NY,V1,11,,WEST 131 LLC,3197,0,32.0,99.92,5,321300,0,,,1,999594.0,235150.0,40.8120948,-73.9445694,6a,,New York
MN,1914,146,110.0,9.0,10027.0,32.0,132 WEST 130 STREET,NY,V1,11,,"MARIE HOLDINGS, INC.",1749,0,17.5,99.92,5,25650,0,Central Harlem West -- 130-132nd Street Historic District,,1,999590.0,234854.0,40.8112824,-73.9445845,6a,,New York
MN,884,59,106.0,2.0,10016.0,13.0,132 EAST 29 STREET,NY,V1,11,,WEXINGTON ROSEHILL LLC,1975,0,20.0,98.75,5,393750,0,,,1,989308.0,209936.0,40.7429009,-73.9817468,8d,,New York
MN,1262,32,105.0,4.0,10036.0,18.0,5 WEST 46 STREET,NY,V1,11,,46/47 OWNER LLC,2152,0,21.42,100.42,5,1164150,0,,,1,989939.0,214877.0,40.7564624,-73.9794655,8d,,New York
MN,394,5,103.0,2.0,10009.0,9.0,183 AVENUE B,NY,V1,11,,TOMPKINS 183 LLC,1779,0,17.17,93.0,5,360900,0,,,1,990069.0,204382.0,40.7276561,-73.9790053,12c,,New York
MN,1299,37,106.0,4.0,10017.0,17.0,710 3 AVENUE,NY,V1,11,,710 THIRD AVENUE PARTNERS LLC,2375,0,25.0,95.0,5,2243250,0,,,1,991577.0,213447.0,40.7525362,-73.9735547,8d,,New York
MN,1262,30,105.0,4.0,10036.0,18.0,11 WEST 46 STREET,NY,V1,11,,46/47 OWNER LLC,2151,0,21.42,100.42,5,1135800,0,,,1,989883.0,214908.0,40.7565475,-73.9796676,8d,,New York
MN,1262,42,105.0,4.0,10036.0,18.0,2 WEST 47 STREET,NY,V1,11,,"46/47 OWNER LLC, A DELAWARE LLC",8610,0,85.75,100.42,5,5977350,0,,,1,989979.0,214971.0,40.7567203,-73.979321,8d,,New York
MN,1262,31,105.0,4.0,10036.0,18.0,7 WEST 46 STREET,NY,V1,11,,7 WEST 46TH OWNER LLC,2152,0,21.42,100.42,5,1136250,0,,,1,989920.0,214887.0,40.7564898,-73.9795341,8d,,New York
MN,784,7,105.0,3.0,10001.0,14.0,265 WEST 34 STREET,NY,V1,11,,265 WEST 34TH STREET OWNER LLC,1690,0,21.67,78.0,5,1038150,0,,,1,986227.0,213327.0,40.7522096,-73.9928645,8d,,New York
MN,517,14,102.0,1.0,10012.0,1.0,109 WEST HOUSTON STREET,NY,V1,11,X,CHURCH OF ST ANTHONY PADUA,2498,0,125.33,19.92,3,689400,0,,,1,983897.0,204275.0,40.7273643,-74.0012736,12a,,New York
MN,1637,24,111.0,8.0,10029.0,23.0,157 EAST 109 STREET,NY,V1,11,,CARITAS DEVELOPMENT L,2523,0,25.0,100.92,5,243900,0,,,1,999663.0,228631.0,40.7942019,-73.9443351,6b,,New York
MN,1786,123,111.0,8.0,10035.0,25.0,2365 2 AVENUE,NY,V1,11,,2ND AVE. INVESTMENTS,1078,0,20.0,53.92,5,259200,0,,,1,1002099.0,230926.0,40.8004964,-73.9355312,6b,,New York
MN,1072,135,104.0,3.0,10036.0,18.0,605 10 AVENUE,NY,V1,11,,ALONZO RUDOLPH B,1600,0,25.0,63.75,5,460350,0,,,1,985663.0,216482.0,40.7608694,-73.9948994,8c,,New York
MN,1773,4,111.0,9.0,10035.0,25.0,1807 PARK AVENUE,NY,V1,11,O,METROPOLITAN TRANSPORTATION AUTHORITY,2843,0,31.58,90.0,5,761850,0,,,1,1001142.0,232380.0,40.8044891,-73.9389842,6a,,New York
MN,1771,41,111.0,8.0,10035.0,25.0,182 EAST 123 STREET,NY,V1,11,,JAMES MILLER BUILDING LLC,2826,0,28.0,100.92,5,56802,0,,,1,1001573.0,231628.0,40.8024243,-73.9374293,6b,,New York
MN,478,35,102.0,1.0,10012.0,5.0,162 BOWERY,NY,V1,11,,156-166 BOWERY L.P.,2479,0,25.0,99.17,5,270000,0,,,1,985770.0,201625.0,40.7200906,-73.9945165,12c,,New York
MN,1824,20,110.0,9.0,10026.0,28.0,115 WEST 114 STREET,NY,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2649,0,26.25,100.92,5,195750,0,,,1,997634.0,231251.0,40.8013964,-73.9516577,6b,,New York
MN,1912,61,110.0,9.0,10027.0,32.0,2159 ADAM C POWELL BLVD,NY,V1,11,,FAMOUS INDUSTRIES INC,2319,0,30.92,75.0,3,235350,0,,,1,999017.0,234617.0,40.8106329,-73.946655,6a,,New York
MN,1913,153,110.0,9.0,10027.0,32.0,146 WEST 129 STREET,NY,V1,11,,"DAVID, COHN",1249,0,12.5,99.92,5,94050,0,,,1,999319.0,234709.0,40.8108849,-73.9455638,6a,,New York
MN,1918,53,110.0,9.0,10030.0,32.0,130 WEST 134 STREET,NY,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2998,0,30.0,99.92,5,251100,0,,,1,999943.0,235848.0,40.81401,-73.943307,6a,,New York
