borough,Tax block,Tax lot,community board,council district,postcode,policeprct,address,state,bldgclass,landuse,ownertype,ownername,lotarea,unitstotal,lotfront,lotdepth,lottype,assessland,yearbuilt,histdist,landmark,borocode,x,y,latitude,longitude,zonemap,notes,city
SI,6998,6,503.0,51.0,10309.0,123.0,81 BLOOMINGDALE ROAD,NY,V0,11,,ZIPCO CONSTRUCTION LLC,8000,0,100.0,80.0,5,33300,0,,,5,924298.0,131240.0,40.5266962,-74.2156536,33b,,New York
SI,3570,33,502.0,50.0,10306.0,122.0,309 HUSSON STREET,NY,V0,11,,"MAI, LINDA LI",3000,0,30.0,100.0,5,6300,0,,,5,955747.0,151095.0,40.5813511,-74.1026121,27b,,New York
SI,6901,323,503.0,51.0,10309.0,123.0,26 SCUDDER AVENUE,NY,V0,11,,"WALSH, JOHN",8160,0,75.0,213.0,5,15960,0,,,5,927038.0,131112.0,40.5263629,-74.2057965,33b,,New York
SI,6901,250,503.0,51.0,10309.0,123.0,5889 AMBOY ROAD,NY,V0,11,M,WARINGIN LTD,77367,0,350.0,495.0,5,12000,0,,,5,927527.0,131117.0,40.5263798,-74.2040376,33b,,New York
SI,3589,63,502.0,50.0,10306.0,122.0,2131 HYLAN BOULEVARD,NY,V0,11,,2131 HYLAN HOLDINGS LLC,29745,0,130.75,227.5,3,124500,0,,,5,955824.0,150125.0,40.5786889,-74.1023308,27b,,New York
SI,3831,6,502.0,50.0,10305.0,122.0,406 SLATER BOULEVARD,NY,V0,11,,RH PROPERTIES OF N.Y.C. LTD,1920,0,32.0,60.0,5,5640,0,,,5,961066.0,149396.0,40.5767032,-74.0834576,27d,,New York
SI,3859,18,502.0,50.0,10305.0,122.0,897 FATHER CAPODANNO BL,NY,V0,11,,"CHEN, ZHIMING",1719,0,20.0,81.0,5,5040,0,,,5,960538.0,148674.0,40.57472,-74.0853558,27d,,New York
SI,3859,23,502.0,50.0,10305.0,122.0,9 IROQUOIS STREET,NY,V0,11,,"CHEN, WARREN",2190,0,30.0,73.0,5,6420,0,,,5,960461.0,148679.0,40.5747335,-74.085633,27d,,New York
SI,3842,33,502.0,50.0,10305.0,122.0,51 GRAHAM BOULEVARD,NY,V0,11,,"51 GRAHAM, LLC",4000,0,40.0,100.0,5,12000,0,,,5,960296.0,149118.0,40.5759381,-74.0862285,27d,,New York
SI,3839,33,502.0,50.0,10305.0,122.0,739 OCEANSIDE AVENUE,NY,V0,11,C,CITY OF NEW YORK,2000,0,20.0,100.0,3,5340,0,,,5,961671.0,149662.0,40.5774348,-74.0812807,27d,,New York
SI,3481,27,502.0,50.0,10305.0,122.0,770 SEAVIEW AVENUE,NY,V0,11,,"AUGUST, EDWARD",2100,0,35.0,60.0,5,6180,0,,,5,962359.0,150406.0,40.5794787,-74.0788064,27d,,New York
SI,4754,55,503.0,50.0,10306.0,122.0,18 KISSAM AVENUE,NY,V0,11,C,CITY OF NEW YORK,2060,0,25.0,82.42,5,6060,0,,,5,952627.0,142095.0,40.5566373,-74.1138021,34a,,New York
SI,3481,1,502.0,50.0,10305.0,122.0,578 QUINCY AVENUE,NY,V0,11,,"RAHANIS, EFSTRATIOS",4000,0,40.0,100.0,3,15000,0,,,5,961984.0,150478.0,40.5796754,-74.0801566,27d,,New York
SI,3478,44,502.0,50.0,10305.0,122.0,123 QUINCY AVENUE,NY,V0,11,,"MCKEON-CALASCIONE, CATHERINE SCARCIOFOLO",1500,0,20.0,75.0,5,4380,0,,,5,961857.0,150566.0,40.5799166,-74.0806141,27d,,New York
SI,3481,20,502.0,50.0,10305.0,122.0,756 SEAVIEW AVENUE,NY,V0,11,,"XU, JIN HUA",2000,0,20.0,100.0,5,5880,0,,,5,962225.0,150473.0,40.5796623,-74.079289,27d,,New York
SI,3481,47,502.0,50.0,10305.0,122.0,721 LIBERTY AVENUE,NY,V0,11,,DIVERCITY SPORTS INC.,2200,0,22.0,100.0,0,6420,0,,,5,962133.0,150413.0,40.5794974,-74.07962,27d,,New York
SI,3478,43,502.0,50.0,10305.0,122.0,575 QUINCY AVENUE,NY,V0,11,,"MCKEON-CALASCIONE, CATHERINE SCARCIOFOLO",1480,0,20.0,74.0,5,4320,0,,,5,961874.0,150595.0,40.5799963,-74.080553,27d,,New York
SI,3830,43,502.0,50.0,10305.0,122.0,785 FATHER CAPODANNO BL,NY,V0,11,,"PALMA, SCOTT",2700,0,30.0,92.0,5,8280,0,,,5,961414.0,149372.0,40.5766382,-74.0822048,27d,,New York
SI,3790,53,502.0,50.0,10306.0,122.0,141 FREEBORN STREET,NY,V0,11,X,"THE NATURE CONSERVANCY, INC.",1900,0,20.0,95.0,5,4902,0,,,5,958813.0,149120.0,40.5759394,-74.0915669,27b,,New York
SI,3475,35,502.0,50.0,10305.0,122.0,391 PATTERSON AVENUE,NY,V0,11,,391 PATTERSON AVENUE LLC,3400,0,40.0,85.0,3,12120,0,,,5,961301.0,151129.0,40.5814605,-74.0826176,27d,,New York
SI,3837,13,502.0,50.0,10305.0,122.0,713 BUEL AVENUE,NY,V0,11,C,CITY OF NEW YORK,2240,0,20.0,112.0,5,6540,0,,,5,961913.0,150227.0,40.5789863,-74.0804114,27d,,New York
SI,3838,18,502.0,50.0,10305.0,122.0,620 QUINCY AVENUE,NY,V0,11,C,CITY OF NEW YORK,2500,0,25.0,100.0,3,7860,0,,,5,961767.0,150158.0,40.5787965,-74.0809367,27d,,New York
SI,3837,35,502.0,50.0,10305.0,122.0,722 LIBERTY AVENUE,NY,V0,11,C,CITY OF NEW YORK,2240,0,20.0,112.0,5,6540,0,,,5,962057.0,150266.0,40.5790937,-74.0798931,27d,,New York
SI,3837,37,502.0,50.0,10305.0,122.0,726 LIBERTY AVENUE,NY,V0,11,C,CITY OF NEW YORK,2240,0,20.0,112.0,5,6540,0,,,5,962090.0,150244.0,40.5790334,-74.0797742,27d,,New York
SI,3837,6,502.0,50.0,10305.0,122.0,725C BUEL AVENUE,NY,V0,11,C,CITY OF NEW YORK,1344,0,12.0,112.0,5,3960,0,,,5,962030.0,150147.0,40.578767,-74.0799899,27d,,New York
SI,3837,9,502.0,50.0,10305.0,122.0,721 BUEL AVENUE,NY,V0,11,C,CITY OF NEW YORK,2240,0,20.0,112.0,5,6540,0,,,5,961979.0,150183.0,40.5788657,-74.0801736,27d,,New York
SI,3837,7,502.0,50.0,10305.0,122.0,725B BUEL AVENUE,NY,V0,11,C,CITY OF NEW YORK,1344,0,12.0,112.0,5,3960,0,,,5,962020.0,150154.0,40.5787862,-74.0800259,27d,,New York
SI,3838,25,502.0,50.0,10305.0,122.0,720 BUEL AVENUE,NY,V0,11,,"TAVELLA, VINCENT",2240,0,20.0,112.0,5,6540,0,,,5,961875.0,150032.0,40.5784509,-74.0805475,27d,,New York
SI,3838,12,502.0,50.0,10305.0,122.0,632 QUINCY AVENUE,NY,V0,11,C,CITY OF NEW YORK,12000,0,120.0,100.0,5,36060,0,,,5,961683.0,150031.0,40.5784477,-74.0812387,27d,,New York
SI,3838,29,502.0,50.0,10305.0,122.0,728 BUEL AVENUE,NY,V0,11,,"TAVELLA, VINCENT",1700,0,20.0,85.0,5,4980,0,,,5,961949.0,149998.0,40.5783578,-74.080281,27d,,New York
SI,3837,49,502.0,50.0,10305.0,122.0,671 OCEANSIDE AVENUE,NY,V0,11,,"HARBEN, MICHAEL",1720,0,20.0,86.0,5,5040,0,,,5,962185.0,150108.0,40.5786603,-74.0794318,27d,,New York
SI,3837,39,502.0,50.0,10305.0,122.0,732 LIBERTY AVENUE,NY,V0,11,C,CITY OF NEW YORK,4480,0,40.0,112.0,5,13440,0,,,5,962132.0,150215.0,40.5789539,-74.0796229,27d,,New York
SI,3837,41,502.0,50.0,10305.0,122.0,736 LIBERTY AVENUE,NY,V0,11,,"MAJEWSKI, DARIUSZ",4480,0,40.0,112.0,5,1542,0,,,5,962165.0,150192.0,40.5788908,-74.0795041,27d,,New York
SI,3837,38,502.0,50.0,10305.0,122.0,728 LIBERTY AVENUE,NY,V0,11,C,CITY OF NEW YORK,2250,0,20.0,112.0,5,6600,0,,,5,962107.0,150232.0,40.5790005,-74.079713,27d,,New York
SI,3837,52,502.0,50.0,10305.0,122.0,677 OCEANSIDE AVENUE,NY,V0,11,,LISA FAMILY IRREVOCABLE TRUST C,1720,0,20.0,86.0,5,5040,0,,,5,962152.0,150058.0,40.578523,-74.0795504,27d,,New York
SI,3837,4,502.0,50.0,10305.0,122.0,729 BUEL AVENUE,NY,V0,11,,"HARBEN, MICHAEL",2248,0,20.0,112.42,5,6600,0,,,5,962060.0,150127.0,40.5787122,-74.0798819,27d,,New York
SI,3792,20,502.0,50.0,10306.0,122.0,936 OLYMPIA BOULEVARD,NY,V0,11,X,"THE NATURE CONSERVANCY, INC.",1890,0,20.0,94.0,5,5520,0,,,5,959186.0,148948.0,40.5754684,-74.0902236,27b,,New York
SI,3830,36,502.0,50.0,10305.0,122.0,421 SLATER BOULEVARD,NY,V0,11,,SLATER BLVD REALTY LLC,3093,0,22.0,150.0,5,9900,0,,,5,961259.0,149450.0,40.5768519,-74.0827631,27d,,New York
SI,3832,40,502.0,50.0,10305.0,122.0,29 IONA STREET,NY,V0,11,,ESL5 PROPERTIES LLC,1800,0,30.0,60.0,5,5280,0,,,5,960893.0,149270.0,40.5763569,-74.08408,27d,,New York
SI,3831,12,502.0,50.0,10305.0,122.0,691 SEAVER AVENUE,NY,V0,11,,RH PROPERTIES OF N.Y.C. LTD.,3600,0,30.0,120.0,5,10800,0,,,5,961107.0,149309.0,40.5764645,-74.0833098,27d,,New York
SI,3831,31,502.0,50.0,10305.0,122.0,687 SEAVER AVENUE,NY,V0,11,,RH PROPERTIES OF N.Y.C. LTD.,3600,0,60.0,60.0,5,10800,0,,,5,961053.0,149321.0,40.5764973,-74.0835042,27d,,New York
SI,3830,44,502.0,50.0,10305.0,122.0,787 FATHER CAPODANNO BL,NY,V0,11,,"PALMA, SCOTT",1320,0,15.0,89.0,5,4020,0,,,5,961396.0,149359.0,40.5766025,-74.0822696,27d,,New York
SI,3830,45,502.0,50.0,10305.0,122.0,789 FATHER CAPODANNO BL,NY,V0,11,,"PALMA, SCOTT",2150,0,25.0,88.0,5,6600,0,,,5,961380.0,149346.0,40.5765667,-74.0823271,27d,,New York
SI,3830,38,502.0,50.0,10305.0,122.0,425 SLATER BOULEVARD,NY,V0,11,,SLATER BLVD REALTY LLC,3093,0,22.0,150.0,5,9900,0,,,5,961290.0,149420.0,40.5767696,-74.0826514,27d,,New York
SI,3832,18,502.0,50.0,10305.0,122.0,700 SEAVER AVENUE,NY,V0,11,,JOY ANN AMATULLO,1800,0,30.0,60.0,5,5280,0,,,5,961079.0,149158.0,40.5760499,-74.08341,27d,,New York
SI,3830,42,502.0,50.0,10305.0,122.0,433 SLATER BOULEVARD,NY,V0,11,,"PALMA, SCOTT",3093,0,22.0,150.0,5,9900,0,,,5,961330.0,149373.0,40.5766407,-74.0825072,27d,,New York
SI,3831,13,502.0,50.0,10305.0,122.0,418 SLATER BOULEVARD,NY,V0,11,,RH PROPERTIES OF N.Y.C. LTD,1800,0,30.0,60.0,5,5280,0,,,5,961149.0,149305.0,40.5764536,-74.0831586,27d,,New York
SI,3840,22,502.0,50.0,10305.0,122.0,730 NAUGHTON AVENUE,NY,V0,11,C,CITY OF NEW YORK,1751,0,62.0,56.0,5,5340,0,,,5,961683.0,149544.0,40.577111,-74.0812371,27d,,New York
SI,3830,20,502.0,50.0,10305.0,122.0,712 QUINCY AVENUE,NY,V0,11,,"COLLINS, JOHN",3000,0,50.0,60.0,3,858,0,,,5,961129.0,149536.0,40.5770876,-74.0832313,27d,,New York
SI,3830,33,502.0,50.0,10305.0,122.0,415 SLATER BOULEVARD,NY,V0,11,,SLATER BLVD REALTY LLC,3093,0,24.5,124.0,5,9900,0,,,5,961222.0,149485.0,40.5769479,-74.0828964,27d,,New York
SI,3830,34,502.0,50.0,10305.0,122.0,417 SLATER BOULEVARD,NY,V0,11,,SLATER BLVD REALTY LLC,3093,0,23.5,124.0,5,9900,0,,,5,961240.0,149468.0,40.5769012,-74.0828315,27d,,New York
SI,3825,20,502.0,50.0,10305.0,122.0,669 SEAVER AVENUE,NY,V0,11,,VSM REAL ESTATE HOLDINGS LLC,1800,0,30.0,60.0,5,5280,0,,,5,960921.0,149462.0,40.5768839,-74.0839798,27d,,New York
SI,3830,15,502.0,50.0,10305.0,122.0,409 SLATER BOULEVARD,NY,V0,11,,"COLLINS, JOHN",4080,0,30.0,139.0,5,858,0,,,5,961192.0,149530.0,40.5770713,-74.0830045,27d,,New York
SI,3831,24,502.0,50.0,10305.0,122.0,701 SEAVER AVENUE,NY,V0,11,,CAPODANNO PROPERTIES LLC,1800,0,30.0,60.0,5,5280,0,,,5,961147.0,149220.0,40.5762203,-74.0831655,27d,,New York
SI,3850,12,502.0,50.0,10305.0,122.0,18 SIOUX STREET,NY,V0,11,,ESL4 PROPERTIES LLC,1800,0,30.0,60.0,5,6000,0,,,5,960637.0,148950.0,40.5754779,-74.0850004,27d,,New York
SI,3832,12,502.0,50.0,10305.0,122.0,694 SEAVER AVENUE,NY,V0,11,,ESL5 PROPERTIES LLC,3600,0,60.0,60.0,5,10800,0,,,5,961009.0,149234.0,40.5762584,-74.0836623,27d,,New York
SI,3847,10,502.0,50.0,10305.0,122.0,28 IONA STREET,NY,V0,11,,"ZBOINSKI, STEVEN",1800,0,30.0,60.0,5,5280,0,,,5,960847.0,149186.0,40.5761262,-74.0842453,27d,,New York
SI,3830,22,502.0,50.0,10305.0,122.0,710 QUINCY AVENUE,NY,V0,11,,"COLLINS, JOHN",1800,0,30.0,60.0,5,858,0,,,5,961160.0,149562.0,40.577159,-74.0831198,27d,,New York
SI,3840,114,502.0,50.0,10305.0,122.0,714 NAUGHTON AVENUE,NY,V0,11,C,CITY OF NEW YORK,2128,0,14.0,139.0,5,6480,0,,,5,961529.0,149594.0,40.5772478,-74.0817916,27d,,New York
SI,3838,36,502.0,50.0,10305.0,122.0,699 OCEANSIDE AVENUE,NY,V0,11,,"TAVELLA, VINCENT",2669,0,22.0,139.0,5,300,0,,,5,961934.0,149945.0,40.5782123,-74.0803348,27d,,New York
SI,3840,21,502.0,50.0,10305.0,122.0,728 NAUGHTON AVENUE,NY,V0,11,C,CITY OF NEW YORK,1120,0,20.0,56.0,5,3300,0,,,5,961649.0,149555.0,40.5771411,-74.0813595,27d,,New York
SI,3848,9,502.0,50.0,10305.0,122.0,6 CHEROKEE STREET,NY,V0,11,,ESL3 PROPERTIES LLC,1800,0,30.0,60.0,5,5280,0,,,5,960798.0,149018.0,40.5756649,-74.0844211,27d,,New York
SI,3837,25,502.0,50.0,10305.0,122.0,708 LIBERTY AVENUE,NY,V0,11,C,CITY OF NEW YORK,10750,0,85.0,120.0,5,33840,0,,,5,961926.0,150370.0,40.5793788,-74.080365,27d,,New York
SI,3481,45,502.0,50.0,10305.0,122.0,725 LIBERTY AVENUE,NY,V0,11,,DIVERCITY SPORTS INC.,2000,0,20.0,100.0,5,5880,0,,,5,962168.0,150389.0,40.5794316,-74.0794939,27d,,New York
SI,3481,41,502.0,50.0,10305.0,122.0,733 LIBERTY AVENUE,NY,V0,11,,"BEHAROVIC, ELEZ",2000,0,20.0,100.0,5,5880,0,,,5,962235.0,150344.0,40.5793082,-74.0792526,27d,,New York
SI,3481,33,502.0,50.0,10305.0,122.0,641 OCEANSIDE AVENUE,NY,V0,11,,"AUGUST, EDWARD",1720,0,20.0,86.0,5,5700,0,,,5,962336.0,150324.0,40.5792536,-74.0788889,27d,,New York
SI,3755,8,502.0,50.0,10305.0,122.0,778 OLYMPIA BOULEVARD,NY,V0,11,C,CITY OF NEW YORK,1968,0,48.0,41.0,5,5760,0,,,5,960058.0,150281.0,40.5791296,-74.0870894,27d,,New York
SI,3755,7,502.0,50.0,10305.0,122.0,780 OLYMPIA BOULEVARD,NY,V0,11,C,CITY OF NEW YORK,1924,0,52.0,37.0,5,5640,0,,,5,960032.0,150239.0,40.5790143,-74.0871829,27d,,New York
SI,3755,5,502.0,50.0,10305.0,122.0,786 OLYMPIA BOULEVARD,NY,V0,11,C,CITY OF NEW YORK,4897,0,18.0,215.0,5,14700,0,,,5,960087.0,150134.0,40.5787262,-74.0869845,27d,,New York
SI,4792,32,503.0,50.0,10306.0,122.0,150 FOX BEACH AVENUE,NY,V0,11,C,CITY OF NEW YORK,4615,0,50.0,142.0,5,14460,0,,,5,952029.0,140914.0,40.5533935,-74.1159485,34a,,New York
SI,4746,15,503.0,50.0,10306.0,122.0,21 DELWIT AVENUE,NY,V0,11,X,"SIY SOCCER LEAGUE, INC.",2250,0,15.0,150.0,5,6900,0,,,5,951509.0,140976.0,40.5535618,-74.1178201,34a,,New York
SI,4746,112,503.0,50.0,10306.0,122.0,661 MILL ROAD,NY,V0,11,X,"SIY SOCCER LEAGUE, INC.",1530,0,15.0,101.96,5,4680,0,,,5,951568.0,141184.0,40.5541329,-74.1176088,34a,,New York
SI,4746,96,503.0,50.0,10306.0,122.0,528 MERKEL PLACE,NY,V0,11,X,"SIY SOCCER LEAGUE, INC.",3000,0,30.0,100.0,5,9180,0,,,5,951433.0,141161.0,40.5540693,-74.1180945,34a,,New York
SI,4746,3,503.0,50.0,10306.0,122.0,675 MILL ROAD,NY,V0,11,X,"SIY SOCCER LEAGUE, INC.",2545,0,14.0,189.0,5,7800,0,,,5,951539.0,141105.0,40.553916,-74.1177128,34a,,New York
SI,4746,24,503.0,50.0,10306.0,122.0,43 DELWIT AVENUE,NY,V0,11,X,"SIY SOCCER LEAGUE, INC.",2400,0,16.0,150.0,5,7020,0,,,5,951337.0,140937.0,40.5534541,-74.1184388,34a,,New York
SI,4758,15,503.0,50.0,10306.0,122.0,474 MILL ROAD,NY,V0,11,C,CITY OF NEW YORK,4042,0,43.0,94.0,5,12660,0,,,5,952347.0,142168.0,40.5568366,-74.1148101,34a,,New York
SI,4746,5,503.0,50.0,10306.0,122.0,679 MILL ROAD,NY,V0,11,X,"SIY SOCCER LEAGUE, INC.",2380,0,14.0,160.0,5,7260,0,,,5,951550.0,141079.0,40.5538446,-74.117673,34a,,New York
SI,4758,14,503.0,50.0,10306.0,122.0,478 MILL ROAD,NY,V0,11,C,CITY OF NEW YORK,1850,0,18.0,94.0,5,5640,0,,,5,952306.0,142150.0,40.5567871,-74.1149576,34a,,New York
SI,4754,40,503.0,50.0,10306.0,122.0,461 PROMENADE AVENUE,NY,V0,11,C,CITY OF NEW YORK,2024,0,44.0,46.0,5,6180,0,,,5,952423.0,142244.0,40.5570455,-74.114537,34a,,New York
SI,4754,57,503.0,50.0,10306.0,122.0,20 KISSAM AVENUE,NY,V0,11,C,CITY OF NEW YORK,2060,0,25.0,82.42,5,6060,0,,,5,952642.0,142075.0,40.5565824,-74.1137481,34a,,New York
SI,4754,35,503.0,50.0,10306.0,122.0,477 PROMENADE AVENUE,NY,V0,11,C,CITY OF NEW YORK,1710,0,24.0,71.0,5,5220,0,,,5,952512.0,142114.0,40.556689,-74.1142161,34a,,New York
SI,4754,34,503.0,50.0,10306.0,122.0,479 PROMENADE AVENUE,NY,V0,11,C,CITY OF NEW YORK,2700,0,36.0,80.0,3,9420,0,,,5,952527.0,142089.0,40.5566204,-74.114162,34a,,New York
SI,4762,19,503.0,50.0,10306.0,122.0,221 FOX LANE,NY,V0,11,C,CITY OF NEW YORK,3000,0,50.0,60.0,5,9180,0,,,5,952023.0,141351.0,40.554593,-74.1159722,34a,,New York
SI,4754,27,503.0,50.0,10306.0,122.0,495 PROMENADE AVENUE,NY,V0,11,C,CITY OF NEW YORK,3200,0,40.0,80.0,5,9600,0,,,5,952614.0,141980.0,40.5563216,-74.1138484,34a,,New York
SI,4678,29,503.0,50.0,10306.0,122.0,498 REAR AMHERST AVENUE,NY,V0,11,,"PALMIERI, JEANINE",2000,0,50.0,40.0,5,5880,0,,,5,951770.0,142377.0,40.5574082,-74.1168876,34a,,New York
SI,4767,65,503.0,50.0,10306.0,122.0,133 FOX BEACH AVENUE,NY,V0,11,C,CITY OF NEW YORK,6000,0,50.0,120.0,5,18000,0,,,5,952257.0,140892.0,40.5533339,-74.115128,34a,,New York
SI,4746,85,503.0,50.0,10306.0,122.0,500 HYLAN BOULEVARD S,NY,V0,11,X,"SIY SOCCER LEAGUE, INC.",9239,0,43.0,106.0,5,29100,0,,,5,951237.0,141023.0,40.5536898,-74.1187991,34a,,New York
SI,4746,1,503.0,50.0,10306.0,122.0,671 MILL ROAD,NY,V0,11,X,"SIY SOCCER LEAGUE, INC.",3615,0,24.0,164.0,5,11340,0,,,5,951551.0,141139.0,40.5540093,-74.1176697,34a,,New York
SI,4746,99,503.0,50.0,10306.0,122.0,538 MERKEL PLACE,NY,V0,11,X,"SIY SOCCER LEAGUE, INC.",3000,0,30.0,100.0,5,9180,0,,,5,951469.0,141206.0,40.5541929,-74.1179651,34a,,New York
SI,4746,13,503.0,50.0,10306.0,122.0,17 DELWIT AVENUE,NY,V0,11,X,"SIY SOCCER LEAGUE, INC.",2435,0,20.0,118.0,5,7440,0,,,5,951540.0,140994.0,40.5536113,-74.1177086,34a,,New York
SI,4746,104,503.0,50.0,10306.0,122.0,162 DUGDALE STREET,NY,V0,11,X,"SIY SOCCER LEAGUE, INC.",4000,0,40.0,100.0,5,12000,0,,,5,951541.0,141276.0,40.5543853,-74.1177064,34a,,New York
SI,4767,48,503.0,50.0,10306.0,122.0,163A FOX BEACH AVENUE,NY,V0,11,C,CITY OF NEW YORK,5740,0,22.83,120.0,5,17940,0,,,5,952062.0,141149.0,40.5540386,-74.1158309,34a,,New York
SI,4767,20,503.0,50.0,10306.0,122.0,175 FOX BEACH AVENUE,NY,V0,11,C,CITY OF NEW YORK,1500,0,25.0,60.0,5,4380,0,,,5,951895.0,141283.0,40.5544058,-74.1164325,34a,,New York
SI,4767,16,503.0,50.0,10306.0,122.0,169A FOX BEACH AVENUE,NY,V0,11,C,CITY OF NEW YORK,1781,0,14.84,120.0,5,5220,0,,,5,951979.0,141226.0,40.5542497,-74.11613,34a,,New York
SI,4793,43,503.0,50.0,10306.0,122.0,66 TARLTON STREET,NY,V0,11,C,CITY OF NEW YORK,4000,0,50.0,80.0,5,12000,0,,,5,952147.0,140551.0,40.5523976,-74.1155222,34a,,New York
SI,4793,30,503.0,50.0,10306.0,122.0,42 TARLTON STREET,NY,V0,11,C,CITY OF NEW YORK,2000,0,25.0,80.0,5,5880,0,,,5,951966.0,140774.0,40.553009,-74.1161746,34a,,New York
SI,4781,46,503.0,50.0,10306.0,122.0,98 FOX LANE,NY,V0,11,C,CITY OF NEW YORK,1500,0,25.0,60.0,5,4380,0,,,5,952707.0,140390.0,40.5519577,-74.1135063,34a,,New York
SI,4793,49,503.0,50.0,10306.0,122.0,74 TARLTON STREET,NY,V0,11,C,CITY OF NEW YORK,2993,0,37.42,80.0,5,9180,0,,,5,952215.0,140468.0,40.55217,-74.1152771,34a,,New York
SI,4793,58,503.0,50.0,10306.0,122.0,92 TARLTON STREET,NY,V0,11,C,CITY OF NEW YORK,2000,0,25.0,80.0,5,5880,0,,,5,952361.0,140288.0,40.5516765,-74.1147509,34a,,New York
SI,4746,22,503.0,50.0,10306.0,122.0,39 DELWIT AVENUE,NY,V0,11,X,"SIY SOCCER LEAGUE, INC.",2400,0,16.0,150.0,5,7020,0,,,5,951371.0,140945.0,40.5534762,-74.1183165,34a,,New York
SI,4746,113,503.0,50.0,10306.0,122.0,665 MILL ROAD,NY,V0,11,X,"SIY SOCCER LEAGUE, INC.",3372,0,24.0,140.52,5,10560,0,,,5,951559.0,141163.0,40.5540752,-74.1176411,34a,,New York
SI,4690,122,503.0,50.0,10306.0,122.0,609 MILL ROAD,NY,V0,11,X,"SIY SOCCER LEAGUE, INC.",2130,0,14.0,154.0,5,6540,0,,,5,951640.0,141539.0,40.5551076,-74.1173514,34a,,New York
SI,4690,125,503.0,50.0,10306.0,122.0,617 MILL ROAD,NY,V0,11,X,"SIY SOCCER LEAGUE, INC.",3564,0,23.0,160.0,5,11160,0,,,5,951609.0,141499.0,40.5549977,-74.1174628,34a,,New York
SI,4690,25,503.0,50.0,10306.0,122.0,157 DUGDALE STREET,NY,V0,11,X,"SIY SOCCER LEAGUE, INC.",4240,0,40.0,106.0,3,14520,0,,,5,951588.0,141404.0,40.5547368,-74.1175379,34a,,New York
SI,4767,26,503.0,50.0,10306.0,122.0,596 MILL ROAD,NY,V0,11,X,NYS OFFICE OF MENTAL RETARDATION/DDSO,3456,0,27.0,128.0,5,10380,0,,,5,951812.0,141397.0,40.5547185,-74.1167317,34a,,New York
SI,4792,41,503.0,50.0,10306.0,122.0,136 FOX BEACH AVENUE,NY,V0,11,C,CITY OF NEW YORK,3560,0,50.0,142.42,5,11160,0,,,5,952157.0,140786.0,40.5530426,-74.1154873,34a,,New York
SI,4793,38,503.0,50.0,10306.0,122.0,56 TARLTON STREET,NY,V0,11,C,CITY OF NEW YORK,2160,0,27.0,80.0,5,6360,0,,,5,952075.0,140639.0,40.5526388,-74.1157817,34a,,New York
SI,5268,210,503.0,51.0,10312.0,122.0,243 RIDGECREST AVENUE,NY,V0,11,,"FRANCO, ANTHONY",12359,0,85.0,141.0,5,28920,0,,,5,940016.0,135981.0,40.5398016,-74.1591455,33c,,New York
SI,4754,37,503.0,50.0,10306.0,122.0,471 PROMENADE AVENUE,NY,V0,11,C,CITY OF NEW YORK,2268,0,36.0,65.0,5,6960,0,,,5,952473.0,142172.0,40.5568481,-74.1143567,34a,,New York
SI,4754,38,503.0,50.0,10306.0,122.0,467 PROMENADE AVENUE,NY,V0,11,C,CITY OF NEW YORK,1260,0,21.0,60.0,5,3840,0,,,5,952457.0,142196.0,40.5569139,-74.1144144,34a,,New York
SI,4754,39,503.0,50.0,10306.0,122.0,465 PROMENADE AVENUE,NY,V0,11,C,CITY OF NEW YORK,1197,0,21.0,57.0,5,3660,0,,,5,952444.0,142215.0,40.556966,-74.1144613,34a,,New York
SI,4754,36,503.0,50.0,10306.0,122.0,475 PROMENADE AVENUE,NY,V0,11,C,CITY OF NEW YORK,2700,0,38.0,71.0,5,8280,0,,,5,952494.0,142141.0,40.5567631,-74.114281,34a,,New York
SI,4754,31,503.0,50.0,10306.0,122.0,485 PROMENADE AVENUE,NY,V0,11,C,CITY OF NEW YORK,4800,0,60.0,80.0,5,14400,0,,,5,952557.0,142052.0,40.556519,-74.1140539,34a,,New York
SI,4754,45,503.0,50.0,10306.0,122.0,460 STONEHAM STREET,NY,V0,11,C,CITY OF NEW YORK,4840,0,44.0,110.0,3,16680,0,,,5,952487.0,142238.0,40.5570293,-74.1143066,34a,,New York
SI,4754,60,503.0,50.0,10306.0,122.0,26 KISSAM AVENUE,NY,V0,11,C,CITY OF NEW YORK,2060,0,25.0,82.42,5,6060,0,,,5,952690.0,142014.0,40.5564152,-74.113575,34a,,New York
SI,4793,67,503.0,50.0,10306.0,122.0,106 TARLTON STREET,NY,V0,11,C,CITY OF NEW YORK,2000,0,25.0,80.0,5,5880,0,,,5,952471.0,140151.0,40.5513008,-74.1143544,34a,,New York
SI,4792,201,503.0,50.0,10306.0,122.0,74 FOX BEACH AVENUE,NY,V0,11,C,CITY OF NEW YORK,3100,0,50.0,142.0,5,9900,0,,,5,952622.0,140194.0,40.5514194,-74.1138113,34a,,New York
SI,5275,46,503.0,51.0,10308.0,122.0,11 RUSSELL STREET,NY,V0,11,,FONTANA & SON LLC,4991,0,40.0,130.0,5,16560,0,,,5,943064.0,136603.0,40.5415235,-74.1481832,33c,,New York
