borough,Tax block,Tax lot,community board,census tract 2010,cb2010,schooldist,council district,postcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,spdist3,ltdheight,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,BBL,condono,tract2010,xcoord,ycoord,latitude,longitude,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,version,sanitdistrict,healthcenterdistrict,firm07_flag,pfirm15_flag,rpaddate,dcasdate,zoningdate,landmkdate,basempdate,masdate,polidate,edesigdate,geom,dcpedited,notes,bct2020,bctcb2020
MN,1909,11,110,222,2001,5,9,10027,L014,28,1500,1,1B,142 WEST 125 STREET,C6-3,C4-4D,,,,,125th,,,,true,V1,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,5248,0,,,,,,,,,7,0,,0,0,26,201.83,0,0,,0,false,4,5,1287000,1287000,1287000,0,0,0,,,0,7.52,6,10,1,1019090011,,222,998754,233728,40.8081933,-73.947607,6a,,107N087,10704,,,,1,24v3,10,11,,,,,,,,,,,,t,,1022200,10222002001
MN,1788,104,111,194,4000,5,8,10035,E035,25,1700,1,3B,3 AVENUE,R7B,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,2184,0,,,,,,,,,7,0,,0,0,12.58,5,0,0,,0,true,6,5,7200,7200,7200,0,0,0,,,0,3,0,3,1,1017880104,,194,1001948,231652,40.8024894,-73.9360747,6b,,108N083,10610,,,,1,24v3,11,12,,,,,,,,,,,,t,,1019400,10194004000
MN,1768,3,111,196,2004,4,9,10035,E035,25,1600,1,2A,PARK AVENUE,R10,,,,C2-5,,EHC,,,,false,V1,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,90,0,,,,,,,,,7,0,,0,0,1.17,90,0,0,,0,true,8,5,450,450,450,0,0,0,,,0,10,0,10,1,1017680003,,196,1000508,231232,40.8013394,-73.941277,6b,,108N074,10609,,,,1,24v3,11,11,,,,,,,,,,,,t,,1019600,10196002003
MN,2015,1,110,234,2002,5,9,10039,E059,32,800,1,4B,2521 ADAM C POWELL BLVD,R7-2,,,,C2-4,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,4040,0,,,,,,,,,7,2,,0,0,40,101,0,0,,0,false,3,5,314550,314550,314550,0,0,0,,,0,3.44,0,6.5,1,1020150001,,234,1001379,238855,40.8222607,-73.9381116,6a,,111N053,10708,,,,1,24v3,10,11,,,,,,,,,,,,t,,1023400,10234002003
MN,1688,34,111,188,2000,4,8,10035,L026,25,2100,1,2B,338 EAST 117 STREET,R7B,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,2523,0,,,,,,,,,7,0,,0,0,25,100.92,0,0,,0,false,5,5,175050,175050,175050,0,0,0,,,0,3,0,3,1,1016880034,,188,1002048,229569,40.7967719,-73.9357191,6b,,108N076,10605,,,,1,24v3,11,12,1,1,,,,,,,,,,t,,1018800,10188002000
MN,2169,59,112,279,2002,6,10,10040,L045,34,221,1,3A,WEST 190 STREET,R7-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,60,0,,,,,,,,,7,0,,0,0,3,20,0,0,,0,true,6,5,450,450,450,0,0,0,,,0,3.44,0,6.5,1,1021690059,,279,1003640,250951,40.8554561,-73.9299074,3a,,112 030,10803,,,,1,24v3,12,17,,,,,,,,,,,,t,,1027900,10279002002
MN,2176,2,112,265,2010,6,10,10033,E093,33,300,1,2B,FT WASHINGTON AVENUE,R7-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,202,0,,,,,,,,,7,0,,0,0,2,100.75,0,0,,0,true,8,5,2250,2250,2250,0,0,0,,,0,3.44,0,6.5,1,1021760002,,265,1001090,248224,40.8479765,-73.9391322,3b,,112 014,10803,,,,1,24v3,12,17,,,,,,,,,,,,t,,1026500,10265002014
MN,1660,29,111,180,3001,4,8,10029,E091,23,2100,1,2B,EAST 111 STREET,R9A,,,,C2-5,,EHC,,,,false,V1,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,75,0,,,,,,,,,7,0,,0,0,1,75.08,0,0,,0,false,8,5,450,450,450,0,0,0,,,0,7.52,0,7.5,1,1016600029,,180,1000675,228472,40.7937636,-73.9406806,6b,,108N065,10604,,,,1,24v3,11,12,,,,,,,,,,,,t,,1018000,10180002001
MN,2197,95,112,299,2000,6,10,10034,L036,34,110,1,4A,WEST 216 STREET,M2-1,,,,,,,,,,false,V9,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,420,0,,,,,,,,,7,0,,0,0,59.58,10,0,0,,0,true,2,5,450,450,450,0,0,0,,,0,0,2,0,1,1021970095,,299,1008764,255861,40.8689198,-73.9113668,3c,,112 068,10804,,,,1,24v3,12,17,,1,,,,,,,,,,t,,1029900,10299002000
MN,990,90,106,44,5004,2,4,10009,L011,13,6000,1,1A,F D R DRIVE,M3-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,10000,0,,,,,,,,,7,0,,0,0,212.92,90,0,0,,0,true,5,5,1045800,1045800,1045800,0,0,0,,,0,0,2,0,1,1009900090,,44,991789,205198,40.7298945,-73.9727988,12c,,102 055,10310,,,,1,24v3,6,14,1,1,,,,,,,,,,t,,1004400,10044002002
MN,323,101,103,10.02,3004,1,2,10002,L018,7,7600,1,3A,DELANCEY STREET,R7-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,66,0,,,,,,,,,7,0,,0,0,66.75,2,0,0,,0,true,5,5,900,900,900,0,0,0,,,0,3.44,0,6.5,1,1003230101,,1002,991020,200655,40.7174257,-73.9755779,12c,,102 038,10201,,,,1,24v3,3,14,1,1,,,,,,,,,,t,,1001002,10010025000
MN,2105,51,110,243.02,1,,9,,,,,,,HARLEM RIVER DRIVE,R7-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,301132,0,,,,,,,,,7,0,,0,0,752.83,400,0,0,,0,true,9,5,583200,583200,583200,0,0,0,,,0,3.44,0,6.5,1,1021050051,,24302,1002471,241952,40.8307589,-73.9341577,3b,,111N068,10801,,,,1,24v3,,,1,1,,,,,,,,,,t,,1024302,10243020001
MN,1069,43,104,117,1014,2,3,10018,E034,10,4500,1,2A,WEST 41 STREET,C6-4,C2-8,,,,,HY,,,,true,V1,11,1,X,PORT AUTHORITY OF NY AND NJ,21950,0,,,,,,,,,7,0,,0,0,105.92,197.5,0,0,,0,true,5,0,6100200,6100200,6100200,0,0,0,,,0,10,10,10,1,1010690043,,117,985012,215830,40.7590799,-73.9972494,8d,,105N039,10405,,,,1,24v3,4,15,,,,,,,,,,,,t,,1011700,10117001003
MN,2152,1,112,261,5000,6,10,10033,L045,33,400,1,2A,260 AUDUBON AVENUE,R7-2,,,,,,,,,,false,V1,11,0,X,PORT AUTHORITY OF NY AND NJ,74000,0,,,,,,,,,7,0,,0,0,200,370,0,0,,0,false,3,5,6645600,6645600,6645600,0,0,0,,,0,3.44,0,6.5,1,1021520001,,261,1002836,247798,40.8468038,-73.9328225,3b,,112 019,10803,,,,1,24v3,12,17,,,,,,,,,,,,t,,1026100,10261005000
MN,651,1,102,79,1003,2,3,10014,L005,6,6100,1,3B,427 GANSEVOORT STREET,M3-2,,,,,,,,,,false,V1,11,0,X,NYS DEPARTMENT OF TRANSPORTATION,323300,0,,,,,,,,,7,0,,0,0,390.42,460,0,0,,0,true,5,5,13713300,13713300,13713300,0,0,0,,,0,0,2,0,1,1006510001,,79,981110,208878,40.7399979,-74.0113311,8b,,103 050,10210,,,,1,24v3,2,15,1,1,,,,,,,,,,t,,1007900,10079001004
MN,665,1,104,99,1000,2,3,10018,E034,10,5500,1,2B,331 12 AVENUE,M2-3,,,,,,,,,,false,V9,11,0,X,NYS DEPARTMENT OF TRANSPORTATION,197075,0,,,,,,,,,7,1,,0,0,976.58,330,0,0,,0,true,9,5,961200,961200,961200,0,0,0,,,0,0,2,0,1,1006650001,,99,982432,215326,40.7576964,-74.0065622,8b,,105S065,10301,,,,1,24v3,4,15,1,1,,,,,,,,,,t,,1009903,10099032000
MN,665,73,104,99,1000,2,3,10018,E034,10,5500,1,2B,12 AVENUE,M2-3,,,,,,,,,,false,V9,11,0,X,NYS DEPARTMENT OF TRANSPORTATION,176650,0,,,,,,,,,7,1,,0,0,247.5,700,0,0,,0,false,9,5,854100,854100,854100,0,0,0,,,0,0,2,0,1,1006650073,,99,982311,215081,40.7570239,-74.0069989,8b,,105S064,10301,,,,1,24v3,4,15,1,1,,,,,,,,,,t,,1009903,10099032000
MN,2177,313,112,265,2007,6,10,10032,E093,33,300,1,2B,RIVERSIDE DRIVE,R8,R7-2,,,,,,,,,true,V1,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,60375,0,,,,,,,,,7,0,,0,0,713.75,100,0,0,,0,true,5,5,9027900,9027900,9027900,0,0,0,,,0,6.02,0,6.5,1,1021770313,,265,1000074,248355,40.8483379,-73.9428042,3b,true,112 014,10803,,,,1,24v3,12,17,,,,,,,,,,,,t,,1026500,10265002007
MN,2178,600,112,287,1,6,10,10034,E095,34,222,1,4B,RIVERSIDE DRIVE,R7-2,PARK,,,,,,,,,true,V9,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,750000,0,,,,,,,,,7,1,,0,0,245,217,0,0,,0,true,2,5,12982050,12982050,12982050,0,0,0,,,0,3.44,0,6.5,1,1021780600,,287,1002536,254770,40.8659404,-73.9338879,3a,,112 013,10803,,,,1,24v3,12,17,1,1,,,,,,,,,,t,,1028700,10287000001
MN,2178,420,112,287,1000,6,10,10033,E095,34,222,1,3B,RIVERSIDE DRIVE,R7-2,PARK,,,,,,,,,true,V9,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,364,0,,,,,,,,,7,0,,0,0,30,20,0,0,,0,true,5,5,900,900,900,0,0,0,,,0,3.44,0,6.5,1,1021780420,,287,1002693,254665,40.8656519,-73.9333205,3a,,112 013,10803,,,,1,24v3,12,17,,,,,,,,,,,,t,,1028700,10287001000
MN,2180,369,112,281,1000,6,10,10040,E093,34,222,1,3B,OVERLOOK TERRACE,R7-2,,,,C1-4,,,,,,false,V1,11,0,C,NYC TRANSIT AUTHORITY,1000,0,,,,,,,,,7,0,,0,0,10,100,0,0,,0,false,8,5,12150,12150,12150,0,0,0,,,0,3.44,0,6.5,1,1021800369,,281,1001873,250798,40.8550398,-73.9362953,3a,,112 022,10803,,,,1,24v3,12,17,,,,,,,,,,,,t,,1028100,10281001000
MN,2005,8,109,223.02,1004,5,7,10027,E080,30,900,1,2A,WEST 133 STREET,M1-2,,,,,,MMU,,,,false,V1,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,9246,0,,,,,,,,,7,0,,0,0,41.5,200.5,0,0,,0,true,3,5,599400,599400,599400,0,0,0,,,0,0,2,4.8,1,1020050008,,22302,995547,238228,40.8205492,-73.9591841,5c,,111S001,10707,,,,1,24v3,9,17,1,1,,,,,,,,,,t,,1022302,10223021000
MN,1789,15,111,242,3009,5,8,10035,E035,25,1700,1,3B,231 EAST 124 STREET,C4-4D,,,,,,125th,,,,false,V1,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,2018,0,,,,,,,,,7,0,,0,0,20,100.92,0,0,,0,false,5,5,436950,436950,436950,0,0,0,,,0,6.02,3.4,6.5,1,1017890015,,242,1002274,231720,40.8026754,-73.934897,6b,,108N090,10610,,,,1,24v3,11,12,,,,,,,,,,,,t,,1024200,10242003007
MN,1811,127,111,192,1008,4,8,10035,E035,25,1700,1,3B,1 AVENUE,M1-1,R7-2,,,,,,,,,true,V1,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,5625,0,,,,,,,,,7,0,,0,0,285,333,0,0,,0,true,5,5,396000,396000,396000,0,0,0,,,0,0,1,2.4,1,1018110127,,192,1003706,230891,40.800397,-73.929727,6b,,108N093,10611,,,,1,24v3,11,12,1,1,,,,,,,,,,t,,1019200,10192001001
MN,1788,38,111,194,4000,5,8,10035,E035,25,1700,1,3B,226 EAST 124 STREET,R7B,,,,,,,,,,false,V1,11,0,O,NYC HOUSING AUTHORITY,3902,0,,,,,,,,,7,1,,0,0,38.67,100.92,0,0,,0,false,5,5,250200,250200,250200,0,0,0,,,0,3,0,3,1,1017880038,,194,1002169,231598,40.8023407,-73.9352766,6b,,108N083,10610,,,,1,24v3,11,12,,,,,,,,,,,,t,,1019400,10194004000
MN,1771,23,111,196,3006,4,8,10035,L014,25,1600,1,3B,159 EAST 122 STREET,R7D,,,,C2-5,,EHC,,,,false,V1,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,2523,0,,,,,,,,,7,0,,0,0,25,100.92,0,0,,0,false,5,5,243450,243450,243450,0,0,0,,,0,4.2,0,4.2,1,1017710023,,196,1001322,231650,40.8024851,-73.9383359,6b,,108N081,10609,,,,1,24v3,11,11,,,,,,,,,,,,t,,1019600,10196003006
MN,1789,14,111,242,3009,5,8,10035,E035,25,1700,1,3B,229 EAST 124 STREET,C4-4D,,,,,,125th,,,,false,V1,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,2018,0,,,,,,,,,7,0,,0,0,20,100.92,0,0,,0,false,5,5,436950,436950,436950,0,0,0,,,0,6.02,3.4,6.5,1,1017890014,,242,1002256,231730,40.8027029,-73.934962,6b,,108N090,10610,,,,1,24v3,11,12,,,,,,,,,,,,t,,1024200,10242003007
MN,1789,11,111,242,3009,5,8,10035,E035,25,1700,1,3B,223 EAST 124 STREET,C4-4D,,,,,,125th,,,,false,V1,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,3028,0,,,,,,,,,7,0,,0,0,30,100.92,0,0,,0,false,5,5,656100,656100,656100,0,0,0,,,0,6.02,3.4,6.5,1,1017890011,,242,1002200,231761,40.8027881,-73.9351642,6b,,108N090,10610,,,,1,24v3,11,12,,,,,,,,,,,,t,,1024200,10242003007
MN,1789,13,111,242,3009,5,8,10035,E035,25,1700,1,3B,227 EAST 124 STREET,C4-4D,,,,,,125th,,,,false,V1,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,2018,0,,,,,,,,,7,0,,0,0,20,100.92,0,0,,0,false,5,5,436950,436950,436950,0,0,0,,,0,6.02,3.4,6.5,1,1017890013,,242,1002239,231740,40.8027304,-73.9350234,6b,,108N090,10610,,,,1,24v3,11,12,,,,,,,,,,,,t,,1024200,10242003007
MN,1771,27,111,196,3006,4,8,10035,L014,25,1600,1,3B,167 EAST 122 STREET,R7-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,6700,0,,,,,,,,,7,0,,0,0,44.5,201.83,0,0,,0,true,5,5,643950,643950,643950,0,0,0,,,0,3.44,0,6.5,1,1017710027,,196,1001424,231630,40.8024301,-73.9379675,6b,,108N081,10609,,1017710027,10/17/2000,1,24v3,11,11,,,,,,,,,,,,t,,1019600,10196003006
MN,1771,25,111,196,3006,4,8,10035,L014,25,1600,1,3B,163 EAST 122 STREET,R7-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,4491,0,,,,,,,,,7,0,,0,0,44.5,100.92,0,0,,0,false,5,5,432450,432450,432450,0,0,0,,,0,3.44,0,6.5,1,1017710025,,196,1001373,231622,40.8024082,-73.9381517,6b,,108N081,10609,,,,1,24v3,11,11,,,,,,,,,,,,t,,1019600,10196003006
MN,1771,24,111,196,3006,4,8,10035,L014,25,1600,1,3B,161 EAST 122 STREET,R7-2,R7D,,,C2-5,,EHC,,,,true,V1,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,2523,0,,,,,,,,,7,0,,0,0,25,100.92,0,0,,0,false,5,5,243450,243450,243450,0,0,0,,,0,3.44,0,6.5,1,1017710024,,196,1001343,231638,40.8024522,-73.93826,6b,,108N081,10609,,,,1,24v3,11,11,,,,,,,,,,,,t,,1019600,10196003006
MN,1789,12,111,242,3009,5,8,10035,E035,25,1700,1,3B,225 EAST 124 STREET,C4-4D,,,,,,125th,,,,false,V1,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,2018,0,,,,,,,,,7,0,,0,0,20,100.92,0,0,,0,false,5,5,436950,436950,436950,0,0,0,,,0,6.02,3.4,6.5,1,1017890012,,242,1002221,231749,40.8027551,-73.9350884,6b,,108N090,10610,,,,1,24v3,11,12,,,,,,,,,,,,t,,1024200,10242003007
MN,289,50,103,16,1003,2,1,10002,E009,5,7400,1,1A,FORSYTH STREET,C6-1G,,,,,,,,,,false,V9,11,0,C,NYC DEPARTMENT OF TRANSPORTATION,93360,0,,,,,,,,,7,1,,0,0,122.92,650.08,0,0,,0,true,3,5,55580850,55580850,55580850,1915,0,0,Individual Landmark,INDIVIDUAL LANDMARK,0,3.44,6,4.8,1,1002890050,,16,985658,199831,40.7151665,-73.994921,12d,true,101S030,10107,,,,1,24v3,3,14,,,,,,,,,,,,t,,1001600,10016001003
MN,405,29,103,34,2000,1,2,10009,L011,9,6200,1,4Q,544 EAST 12 STREET,R7A,,,,C1-5,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,1581,0,,,,,,,,,7,0,,0,0,25,63.25,0,0,,0,false,5,5,573300,573300,573300,0,0,0,,,0,4,0,4,1,1004050029,,34,989946,204546,40.7281063,-73.979449,12c,,102 029,10203,,,,1,24v3,3,14,,,,,,,,,,,,t,,1003400,10034002000
MN,1171,10,107,159,2001,3,6,10069,L035,20,3900,1,1B,WEST 72 STREET,R10,,,,C2-5,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF TRANSPORTATION,23000,0,,,,,,,,,7,0,,0,0,100,453,0,0,,0,true,5,5,900,900,900,0,0,0,,,0,10,0,10,1,1011710010,,159,987778,223636,40.7805047,-73.9872611,8c,,106W007,10407,,1011710010,04/19/2002,1,24v3,7,15,,1,,,,,,,,,,t,,1015900,10159002001
MN,1171,173,107,155,2001,3,6,10069,L035,20,3900,1,1B,RIVERSIDE BOULEVARD,R10,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF TRANSPORTATION,35147,0,,,,,,,,,7,0,,0,0,268,255,0,0,,0,true,4,5,450,450,450,0,0,0,,,0,10,0,10,1,1011710173,,155,987323,222501,40.7773896,-73.9889045,8c,,16W 003,10407,,1011710133,04/22/2013,1,24v3,7,15,,,,,,,,,,,,t,,1015502,10155022002
MN,1171,172,107,155,2000,3,6,10069,L035,20,3900,1,1B,RIVERSIDE BOULEVARD,R10,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF TRANSPORTATION,21033,0,,,,,,,,,7,0,,0,0,263,81,0,0,,0,true,4,5,450,450,450,0,0,0,,,0,10,0,10,1,1011710172,,155,987381,222626,40.7777326,-73.988695,8c,,16W 003,10407,,1011710132,04/23/2013,1,24v3,7,15,,,,,,,,,,,,t,,1015502,10155022001
MN,1171,163,107,151,4004,3,6,10069,L035,20,3900,1,1B,53 WEST END AVENUE,C4-2F,C4-7,,,,,,,,,true,V1,11,0,C,NYC DEPARTMENT OF TRANSPORTATION,14800,0,,,,,,,,,7,0,,0,0,40.1,370,0,0,,0,true,5,5,450,450,450,0,0,0,,,0,6.02,3.4,6.5,1,1011710163,,151,987324,221623,40.7749797,-73.9889013,8c,,16W 004,10407,,1011710063,03/19/2007,1,24v3,7,15,,,,,,,,,,,,t,,1015102,10151022000
MN,120,9,101,29,4024,2,1,10038,E006,5,7700,1,3B,FRANKFORT STREET,C6-4,,,,,,LM,,,,false,V9,11,0,C,NYC DEPARTMENT OF TRANSPORTATION,24624,0,,,,,,,,,7,0,,0,0,216,114,0,0,N,0,true,5,0,1054350,1054350,1054350,0,0,0,,INDIVIDUAL LANDMARK,0,10,10,10,1,1001200009,,29,983240,198492,40.7114913,-74.0036431,12b,,101S022,10104,,,,1,24v3,1,15,,,,,,,,,,,,t,,1001501,10015011001
MN,665,211,104,99,1000,2,3,10018,E034,10,5500,1,2B,12 AVENUE,M2-3,,,,,,,,,,false,V1,11,0,X,NYC DEPARTMENT OF TRANSPORTATION,2518,0,,,,,,,,,7,0,,0,0,132.5,19,0,0,,0,true,2,5,139950,139950,139950,0,0,0,,,0,0,2,0,1,1006650211,,99,983305,215933,40.7593626,-74.0034111,8b,,15S 066,10301,,1006650011,03/20/2000,1,24v3,4,15,1,1,,,,,,,,,,t,,1009903,10099032000
MN,282,4,103,8,6007,2,1,10002,E009,5,7800,1,1A,HENRY STREET,C6-1G,,,,,,,,,,false,V9,11,0,C,NYC DEPARTMENT OF TRANSPORTATION,26,0,,,,,,,,,7,0,,0,0,13.78,3.37,0,0,,0,true,5,5,1755,1755,1755,0,0,0,,,0,3.44,6,4.8,1,1002820004,,8,985988,199183,40.7133879,-73.9937307,12d,,101N054,10107,,,,1,24v3,3,14,,,,,,,,,,,,t,,1000800,10008006010
MN,1437,10,108,110,5001,2,5,10065,L016,19,4900,1,1B,323 EAST 62 STREET,R8B,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF TRANSPORTATION,10142,0,,,,,,,,,7,0,,0,0,51,200.83,0,0,,0,true,4,5,1988100,1988100,1988100,0,0,0,,,0,4,0,4,1,1014370010,,110,994837,217039,40.762392,-73.9617827,8c,,106E056,10511,,,,1,24v3,8,13,,,,,,,,,,,,t,,1011000,10110005001
MN,1639,1,111,172,1001,4,8,10029,L026,23,2500,1,2A,111 EAST 111 STREET,R7-2,,,,C2-4,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF EDUCATION,10147,0,,,,,,,,,7,0,,0,0,47.88,201.83,0,0,,0,true,3,5,880200,880200,880200,0,0,0,,,0,3.44,0,6.5,1,1016390001,,172,999469,229399,40.7963102,-73.945034,6b,,108N064,10603,,,,1,24v3,11,12,,,,,,,,,,,,t,,1017200,10172001001
MN,1639,17,111,172,1001,4,8,10029,L026,23,2500,1,2A,143 EAST 111 STREET,R7D,,,,C1-5,,EHC,,,,false,V1,11,0,C,NYC DEPARTMENT OF EDUCATION,2882,0,,,,,,,,,7,0,,0,0,25,100.92,0,0,,0,true,3,5,323550,323550,323550,0,0,0,,,0,4.2,0,4.2,1,1016390017,,172,999765,229178,40.7957031,-73.9439655,6b,,108N064,10603,,,,1,24v3,11,12,,,,,,,,,,,,t,,1017200,10172001001
MN,2197,80,112,299,2000,6,10,10034,L036,34,110,1,4A,WEST 216 STREET,M2-1,,,,,,,,,,false,V9,11,0,C,NYC DEPARTMENT OF GENERAL SERVICES,56275,0,,,,,,,,,7,0,,0,0,329,227.33,0,0,,0,true,2,5,2911950,2911950,2911950,0,0,0,,,0,0,2,0,1,1021970080,,299,1008792,256080,40.8695208,-73.9112648,3c,,112 068,10804,,,,1,24v3,12,17,1,1,,,,,,,,,,t,,1029900,10299002000
MN,1632,15,111,166,5000,4,8,10029,E053,23,2810,1,1A,1650 LEXINGTON AVENUE,R7D,,,,C1-5,,EHC,,,,false,V5,11,0,C,NYC DEPARTMENT OF EDUCATION,11101,0,,,,,,,,,7,0,,0,0,201.83,55,0,0,,0,false,3,5,1062450,1062450,1062450,0,0,0,,,0,4.2,0,4.2,1,1016320015,,166,998869,227588,40.7913405,-73.9472049,6b,,108N051,10603,,,,1,24v3,11,12,,,,,,,,,,,,t,,1016600,10166005000
MN,1077,35,104,129,1007,2,3,10019,E054,18,4500,1,3B,10 AVENUE,R8,,,,C2-5,,CL,,,,false,V1,11,0,,NYC DEPARTMENT OF ENVIRONMENTAL PROTECTION,25104,0,,,,,,,,,7,0,,0,0,200.83,200.83,0,0,,0,true,0,5,9984600,9984600,0,0,0,0,,,0,6.02,0,6.5,1,1010770035,,129,986239,217582,40.7638885,-73.9928199,8c,,1,1,,1010770029,01/22/2024,1,24v3,4,15,,,,,,,,,,,,t,,1012902,10129021002
MN,1828,56,110,216,4001,3,9,10026,E047,28,2400,1,1A,270 WEST 113 STREET,R7A,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF EDUCATION,1817,0,,,,,,,,,7,0,,0,0,18,100.92,0,0,,0,false,5,5,168750,168750,168750,0,0,0,,,0,4,0,4,1,1018280056,,216,996402,231454,40.8019553,-73.9561073,6b,,107N057,10701,,,,1,24v3,10,11,,,,,,,,,,,,t,,1021600,10216004001
MN,2029,26,110,232,3000,5,9,10030,E069,32,800,1,4A,WEST 143 STREET,R7-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF EDUCATION,2498,0,,,,,,,,,7,0,,0,0,25,99.92,0,0,,0,false,5,5,253350,253350,253350,0,0,0,,,0,3.44,0,6.5,1,1020290026,,232,1000701,238325,40.8208073,-73.9405625,6a,,111S041,10708,,,,1,24v3,10,11,,,,,,,,,,,,t,,1023200,10232003000
MN,415,1,103,18,4000,1,1,10002,L018,5,7400,1,2A,154 ELDRIDGE STREET,C6-2A,,,,,,,,,,false,V9,11,0,C,NYC DEPARTMENT OF ENVIRONMENTAL PROTECTION,3201,0,,,,,,,,,7,0,,0,0,47,68,0,0,,0,false,3,5,1560150,1560150,1560150,0,0,0,,,0,6.02,6,6.5,1,1004150001,,18,986755,201472,40.7196704,-73.9909632,12c,,101N078,10204,,,,1,24v3,3,14,,,,,,,,,,,,t,,1001800,10018004000
MN,2215,653,207,309,1004,10,10,10463,E081,52,110,2,1A,HARLEM RIVER DRIVE,C8-3,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF ENVIRONMENTAL PROTECTION,3500,0,,,,,,,,,7,0,,0,0,100,35,0,0,,0,false,6,5,345600,345600,345600,0,0,0,,,0,0,2,6.5,1,1022150653,,309,1009377,257570,40.8736087,-73.9091441,1d,,112 081,10804,,,,1,24v3,7,17,,1,,,,,,,,,,t,,1030900,10309001000
MN,1919,38,110,228,2002,5,9,10030,E059,32,1000,1,3B,WEST 135 STREET,R7-2,,,,C1-4,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF EDUCATION,2498,0,,,,,,,,,7,0,,0,0,25,99.92,0,0,,0,false,5,5,220500,220500,220500,0,0,0,,,0,3.44,0,6.5,1,1019190038,,228,1000408,235887,40.8141163,-73.941627,6a,,111S016,10704,,,,1,24v3,10,11,,,,,,,,,,,,t,,1022800,10228002001
MN,1957,50,109,217.03,1003,6,9,10031,E080,26,900,1,2B,ST NICHOLAS AVENUE,R7-2,,,,,,,,,,false,V5,11,0,X,DORMITORY AUTHORITY OF THE STATE OF NEW YORK,9067,0,,,,,,,,,7,1,,0,0,220,43.42,0,0,,0,true,5,5,865800,865800,865800,0,0,0,,,0,3.44,0,6.5,1,1019570050,,21703,998624,238409,40.8210415,-73.9480666,6a,,111S023,10706,,,,1,24v3,9,17,,,,,,,,,,,,t,,1021703,10217031003
