borough,Tax block,Tax lot,community board,council district,postcode,policeprct,address,state,bldgclass,landuse,ownertype,ownername,lotarea,unitstotal,lotfront,lotdepth,lottype,assessland,yearbuilt,histdist,landmark,borocode,x,y,latitude,longitude,zonemap,notes,city
BK,340,35,306.0,39.0,11231.0,76.0,118 VAN BRUNT STREET,NY,V9,11,C,PORT AUTHORITY OF NY AND NJ,3200,0,40.0,80.0,5,272250,0,,,3,982705.0,188741.0,40.684727,-74.0055707,16a,,New York
BK,1624,6,303.0,36.0,11221.0,81.0,263 MARCUS GARVEY BLVD,NY,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,2100,0,20.0,105.0,5,144000,0,,,3,1001204.0,190199.0,40.6887128,-73.9388666,17a,,New York
BK,3137,1,304.0,34.0,11206.0,83.0,540 BUSHWICK AVENUE,NY,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,17010,0,240.18,129.0,3,837000,0,,,3,1001943.0,194191.0,40.6996685,-73.9361914,13b,,New York
BK,7946,45,318.0,42.0,11236.0,69.0,429 EAST 89 STREET,NY,V1,11,C,NYC DEPARTMENT OF TRANSPORTATION,424,0,20.75,39.0,3,900,0,,,3,1008447.0,174402.0,40.6453367,-73.9128062,23a,,New York
BK,4078,11,305.0,42.0,11207.0,75.0,581 JEROME STREET,NY,V0,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2000,0,20.0,100.0,5,11640,0,,,3,1016205.0,182236.0,40.6668147,-73.8848131,17d,,New York
BK,4063,52,305.0,42.0,11207.0,75.0,943 DUMONT AVENUE,NY,V0,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,5400,0,60.0,90.0,3,36840,0,,,3,1016471.0,182702.0,40.6680929,-73.8838521,17d,,New York
BK,3960,45,305.0,37.0,11208.0,75.0,232 NORWOOD AVENUE,NY,V0,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,1752,0,25.83,67.83,5,10980,0,,,3,1017795.0,187204.0,40.6804449,-73.879057,17c,,New York
BK,471,100,306.0,39.0,11231.0,76.0,431 HOYT STREET,NY,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,64214,0,278.25,523.0,5,2125350,0,,,3,985856.0,185683.0,40.6763335,-73.9942101,16c,,New York
BK,2269,17,301.0,33.0,11206.0,90.0,74 GERRY STREET,NY,V0,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2500,0,25.0,100.0,5,39600,0,,,3,998936.0,194828.0,40.7014224,-73.9470345,13b,,New York
BK,4558,110,305.0,42.0,11207.0,75.0,110 WORTMAN AVENUE,NY,V0,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,17960,0,100.0,208.0,5,104340,0,,,3,1024115.0,181248.0,40.6640708,-73.8563062,18b,,New York
BK,3856,5,316.0,42.0,11212.0,73.0,569 CHRISTOPHER AVENUE,NY,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2500,0,25.0,100.0,5,72900,0,,,3,1011289.0,178979.0,40.6578914,-73.9025467,17d,,New York
BK,314,40,306.0,39.0,11231.0,76.0,144 COLUMBIA STREET,NY,V1,11,C,NYC DEPARTMENT OF TRANSPORTATION,1440,0,18.0,80.0,3,87300,0,,,3,983716.0,189657.0,40.6872414,-74.0019255,16a,,New York
BK,3241,69,304.0,34.0,11221.0,83.0,1137 BROADWAY,NY,V1,11,C,NYC DEPARTMENT OF EDUCATION,2067,0,20.67,100.0,5,61200,0,,,3,1003999.0,191988.0,40.6936174,-73.928783,13b,,New York
BK,3241,63,304.0,34.0,11221.0,83.0,1151 BROADWAY,NY,V1,11,C,NYC DEPARTMENT OF EDUCATION,1859,0,19.33,96.17,3,66150,0,,,3,1004092.0,191914.0,40.6934141,-73.9284478,13b,,New York
BK,3241,66,304.0,34.0,11221.0,83.0,1145 BROADWAY,NY,V1,11,C,NYC DEPARTMENT OF EDUCATION,2345,0,24.67,94.92,5,72450,0,,,3,1004052.0,191945.0,40.6934993,-73.928592,13b,,New York
BK,3725,12,305.0,42.0,11207.0,75.0,492 GLENMORE AVENUE,NY,V0,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,5000,0,50.0,100.0,5,41340,0,,,3,1014203.0,184690.0,40.6735574,-73.8920187,17c,,New York
BK,1548,29,303.0,41.0,11233.0,81.0,1970 FULTON STREET,NY,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2000,0,20.0,100.0,5,100800,0,,,3,1006552.0,186486.0,40.6785096,-73.9195948,17a,,New York
BK,1492,6,316.0,41.0,11233.0,73.0,946 HANCOCK STREET,NY,V1,11,X,NYC HOUSING AUTHORITY,48,0,1.0,48.83,8,1535,0,,,3,1007315.0,189258.0,40.6861162,-73.9168345,17a,,New York
BK,3706,25,305.0,37.0,11207.0,75.0,182 WYONA STREET,NY,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,1540,0,19.25,80.0,5,57150,0,,,3,1013701.0,185019.0,40.6744621,-73.893827,17c,,New York
BK,3722,3,305.0,42.0,11207.0,75.0,287 NEW JERSEY AVENUE,NY,V0,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2500,0,25.0,100.0,5,16440,0,,,3,1013450.0,184351.0,40.6726295,-73.8947348,17c,,New York
BK,3722,4,305.0,42.0,11207.0,75.0,283 NEW JERSEY AVENUE,NY,V0,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2500,0,25.0,100.0,5,16440,0,,,3,1013445.0,184376.0,40.6726981,-73.8947527,17c,,New York
BK,3706,1,305.0,37.0,11207.0,75.0,437 GLENMORE AVENUE,NY,V0,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,1885,0,29.0,65.0,3,11580,0,,,3,1013607.0,184716.0,40.6736308,-73.8941672,17c,,New York
BK,3387,1,304.0,37.0,11221.0,83.0,1531 BROADWAY,NY,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,18040,0,146.0,120.0,3,626850,0,,,3,1007272.0,189553.0,40.686926,-73.9169885,17a,,New York
BK,3241,67,304.0,34.0,11221.0,83.0,1141 BROADWAY,NY,V1,11,C,NYC DEPARTMENT OF EDUCATION,2375,0,24.67,94.58,5,73350,0,,,3,1004032.0,191960.0,40.6935405,-73.9286641,13b,,New York
BK,1762,67,303.0,33.0,11205.0,79.0,230A SPENCER STREET,NY,V0,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,1758,0,17.58,100.0,5,10980,0,,,3,996779.0,191193.0,40.6914485,-73.9548206,17a,,New York
BK,1754,28,303.0,36.0,11206.0,79.0,792 MYRTLE AVENUE,NY,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2500,0,25.0,100.0,5,242100,0,,,3,997930.0,192475.0,40.6949656,-73.9506675,13b,,New York
BK,1754,24,303.0,36.0,11206.0,79.0,784 MYRTLE AVENUE,NY,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2500,0,25.0,100.0,5,242100,0,,,3,997831.0,192460.0,40.6949246,-73.9510245,13b,,New York
BK,1754,32,303.0,36.0,11206.0,79.0,800 MYRTLE AVENUE,NY,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2500,0,25.0,100.0,5,242100,0,,,3,998028.0,192490.0,40.6950066,-73.950314,13b,,New York
BK,1754,30,303.0,36.0,11206.0,79.0,796 MYRTLE AVENUE,NY,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2500,0,25.0,100.0,5,242100,0,,,3,997979.0,192483.0,40.6949875,-73.9504907,13b,,New York
BK,7098,74,311.0,43.0,11223.0,62.0,2029 WEST 8 STREET,NY,V0,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,700,0,10.0,70.0,8,5046,0,,,3,989989.0,157088.0,40.5978446,-73.9793342,28c,,New York
BK,4010,6,305.0,42.0,11207.0,75.0,329 VAN SICLEN AVENUE,NY,V0,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2500,0,25.0,100.0,5,10140,0,,,3,1014814.0,184076.0,40.67187,-73.8898189,17c,,New York
BK,3962,34,305.0,37.0,11207.0,75.0,511 LIBERTY AVENUE,NY,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,2500,0,25.0,100.0,3,85950,0,,,3,1014522.0,185383.0,40.6754585,-73.8908656,17c,,New York
BK,4348,50,305.0,42.0,11207.0,75.0,881 NEW JERSEY AVENUE,NY,V0,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2367,0,23.67,100.0,5,12420,0,,,3,1015076.0,179065.0,40.6581151,-73.8888973,17d,,New York
BK,4348,48,305.0,42.0,11207.0,75.0,885 NEW JERSEY AVENUE,NY,V0,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2700,0,27.0,100.0,5,17340,0,,,3,1015084.0,179044.0,40.6580574,-73.8888685,17d,,New York
BK,6949,19,313.0,47.0,11214.0,60.0,177 BAY 52 STREET,NY,V0,11,,"KCY DEVELOPING, LLC",3000,0,30.0,100.0,5,23760,0,,,3,987552.0,151782.0,40.583282,-73.9881123,28c,,New York
BK,6949,21,313.0,47.0,11214.0,60.0,175 BAY 52 STREET,NY,V0,11,,"MARTARELLA, VIVIANA",3000,0,30.0,100.0,5,23760,0,,,3,987581.0,151786.0,40.5832929,-73.9880079,28c,,New York
BK,4030,19,305.0,42.0,11207.0,75.0,480 WARWICK STREET,NY,V0,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2000,0,20.0,100.0,5,11640,0,,,3,1015962.0,184013.0,40.6716931,-73.8856807,17c,,New York
BK,1694,1,303.0,36.0,11233.0,81.0,1753 FULTON STREET,NY,V0,11,C,NYC DEPARTMENT OF TRANSPORTATION,10400,0,104.0,113.83,3,80940,0,,,3,1003991.0,186844.0,40.6794983,-73.9288269,17a,,New York
BK,725,75,307.0,38.0,11232.0,72.0,4324 1 AVENUE,NY,V9,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,12158,0,195.0,59.0,5,662400,0,,,3,979923.0,177599.0,40.6541438,-74.0155944,16b,,New York
BK,653,103,307.0,38.0,11232.0,72.0,25 STREET,NY,V9,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,28550,0,15.0,1843.0,2,972450,0,,,3,983260.0,181086.0,40.6637159,-74.0035684,16b,,New York
BK,4448,1,305.0,42.0,11208.0,75.0,1070 ELTON STREET,NY,V0,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,23818,0,200.0,365.0,3,113040,0,,,3,1018994.0,178424.0,40.6563412,-73.8747794,17d,,New York
BK,2543,75,301.0,4.0,11222.0,94.0,1 KENT STREET,NY,V0,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,37980,0,60.0,633.0,5,13740,0,,,3,994647.0,205285.0,40.7301304,-73.9624868,12c,,New York
BK,5480,53,312.0,44.0,11204.0,66.0,1871 54 STREET,NY,V0,11,,JUNIPER SHELF HOLDINGS LLC,2204,0,22.0,100.17,5,22560,0,,,3,989269.0,166828.0,40.6245794,-73.9819197,22d,,New York
BK,4501,31,305.0,42.0,11208.0,75.0,580 MONTAUK AVENUE,NY,V1,11,,K & R REALTY CORP.,2000,0,20.0,100.0,5,31050,0,,,3,1019326.0,181275.0,40.6641652,-73.873568,17d,,New York
BK,8856,1880,315.0,46.0,11229.0,61.0,7 POST COURT,NY,V0,11,,"COE, MARK E",1800,0,40.0,45.0,5,8100,0,,,3,1005184.0,152774.0,40.5859807,-73.9246314,29a,,New York
BK,8845,2122,315.0,46.0,11229.0,61.0,2 DARE COURT,NY,V0,11,,"ZANG, CORRINE T",1845,0,41.0,45.0,5,8280,0,,,3,1006525.0,152843.0,40.5861668,-73.9198032,29a,,New York
BK,8900,78,315.0,46.0,11229.0,61.0,25 DARE COURT,NY,V0,11,,"TOOMEY, BRIAN",1800,0,40.0,45.0,3,7380,0,,,3,1006129.0,153203.0,40.5871559,-73.9212278,29a,,New York
BK,8842,270,315.0,46.0,11235.0,61.0,2801 PLUMB 2 STREET,NY,V1,11,,FISHING CENTER RLTY CORP,10000,0,100.0,100.0,5,178200,0,,,3,1003926.0,152891.0,40.5863047,-73.9291603,29a,,New York
BK,2731,38,301.0,33.0,11211.0,94.0,23 FROST STREET,NY,V2,11,,"UZZO, YOLANDA",2625,0,39.0,73.0,5,28200,0,,,3,997818.0,200742.0,40.7176567,-73.9510547,13a,,New York
BK,8891,660,315.0,46.0,11229.0,61.0,33 KNIGHT COURT,NY,V1,11,,"PARADISE MARINA & YACHT CLUB, LLC",1785,0,34.0,52.5,5,32850,0,,,3,1003645.0,154505.0,40.5907355,-73.9301673,29a,,New York
BK,8925,478,315.0,46.0,11229.0,61.0,22 GARLAND COURT,NY,V0,11,,FINNELLI  DONALD F,1785,0,34.0,52.5,5,6720,0,,,3,1004284.0,154718.0,40.5913187,-73.9278659,29a,,New York
BK,8845,2140,315.0,46.0,11229.0,61.0,20 DARE COURT,NY,V0,11,,"GERRITSEN DEVELOPERS, LLC",1800,0,40.0,45.0,5,8100,0,,,3,1006286.0,153123.0,40.586936,-73.9206628,29a,,New York
BK,8914,88,315.0,46.0,11229.0,61.0,100 CANTON COURT,NY,V0,11,,"KHAWAR, SYED S",1800,0,40.0,45.0,3,6180,0,,,3,1005546.0,154162.0,40.5897896,-73.9233237,29a,,New York
BK,8856,1570,315.0,46.0,11229.0,61.0,12 HYMEN COURT,NY,V0,11,,"GERRITSEN DEVELOPERS, LLC",1800,0,40.0,45.0,5,8100,0,,,3,1005659.0,152963.0,40.5864983,-73.9229207,29a,,New York
BK,8856,1604,315.0,46.0,11229.0,61.0,15 GAIN COURT,NY,V0,11,,"GERRITSEN DEVELOPERS, LLC",1800,0,40.0,45.0,5,8100,0,,,3,1005692.0,152992.0,40.5865779,-73.9228018,29a,,New York
BK,8845,1926,315.0,46.0,11229.0,61.0,3074 GERRITSEN AVENUE,NY,V0,11,,"CONNELLY, CHARLES  JR",5400,0,80.0,90.0,5,30300,0,,,3,1006857.0,153009.0,40.5866216,-73.9186073,29a,,New York
BK,8856,1616,315.0,46.0,11229.0,61.0,19 NOEL AVENUE,NY,V0,11,,IDEAL DEVELOPMENT GROUP LLC,3600,0,40.0,90.0,5,20220,0,,,3,1005786.0,153022.0,40.58666,-73.9224633,29a,,New York
BK,8914,524,315.0,46.0,11229.0,61.0,115 FRANK COURT,NY,V0,11,,"MC GRATH, ALICE",1800,0,40.0,45.0,5,6780,0,,,3,1005061.0,154121.0,40.5896782,-73.9250701,29a,,New York
BK,8839,6,315.0,46.0,11235.0,61.0,2702 PLUMB 1 STREET,NY,V1,11,,3147 VOORHIES AVE REALTY INC,7500,0,75.0,100.0,3,117900,0,,,3,1003416.0,153505.0,40.5879911,-73.9309947,29a,,New York
BK,8914,608,315.0,46.0,11229.0,61.0,119 GAIN COURT,NY,V0,11,,"CHEN, RUKUI",1800,0,40.0,45.0,3,8520,0,,,3,1004841.0,154039.0,40.5894537,-73.9258625,29a,,New York
BK,8542,12,318.0,46.0,11234.0,63.0,2169 HENDRICKSON STREET,NY,V2,11,,WILLIAM GILLSON,2000,0,20.0,100.0,5,7080,0,,,3,1005466.0,161440.0,40.6097664,-73.9235889,23b,,New York
BK,5716,59,312.0,43.0,11219.0,66.0,1045 61 STREET,NY,V1,11,,1041 REALTY CORP.,2000,0,20.0,100.0,5,51750,0,,,3,983022.0,169430.0,40.6317226,-74.0044242,22a,,New York
BK,8923,942,315.0,46.0,11229.0,61.0,80 GOTHAM AVENUE,NY,V0,11,,JOHN KURT,3360,0,48.0,70.0,5,15780,0,,,3,1004915.0,154484.0,40.5906749,-73.9255947,29a,,New York
BK,5685,17,312.0,44.0,11219.0,66.0,1426 55 STREET,NY,V0,11,,1426 55TH LLC,3130,0,31.25,100.17,5,25260,0,,,3,986240.0,168695.0,40.6297051,-73.9928307,22c,,New York
BK,8528,25,318.0,46.0,11234.0,63.0,2039 HENDRICKSON STREET,NY,V0,11,,DIANE PRIANTI,2000,0,20.0,100.0,5,7020,0,,,3,1004807.0,162217.0,40.6119007,-73.92596,23b,,New York
BK,8527,32,318.0,46.0,11234.0,63.0,2023 COLEMAN STREET,NY,V0,11,,OSSEM HOLDINGS LLC,2700,0,27.0,100.0,5,9480,0,,,3,1004517.0,162159.0,40.6117422,-73.9270047,23b,,New York
BK,6949,18,313.0,47.0,11214.0,60.0,181 BAY 52 STREET,NY,V0,11,,"KCY DEVELOPING, LLC",1113,0,13.83,57.0,3,7620,0,,,3,987526.0,151801.0,40.5833341,-73.9882059,28c,,New York
BK,1958,1,302.0,35.0,11238.0,88.0,417 ADELPHI STREET,NY,V0,11,,417 ADELPHI LLC,2000,0,20.0,100.0,5,16800,0,,,3,992597.0,188788.0,40.6848522,-73.9699038,16c,,New York
BK,1980,15,302.0,35.0,11238.0,88.0,193 ST JAMES PLACE,NY,V0,11,X,TRINITY HOLY CHURCH OF CHRIST INC,2500,0,25.0,100.0,5,20340,0,,,3,994358.0,188400.0,40.6837854,-73.9635548,16c,,New York
BK,1664,23,303.0,36.0,11233.0,81.0,426 HALSEY STREET,NY,V0,11,,EVELYN SMITH,1667,0,16.67,100.0,5,9180,0,,,3,1001741.0,188139.0,40.6830575,-73.9369356,17a,,New York
BK,3472,47,304.0,37.0,11207.0,83.0,31 STEWART STREET,NY,V1,11,,50 N.CLINTON AVE RLTY CP,1098,0,16.67,75.0,5,17100,0,,,3,1010838.0,187251.0,40.6805975,-73.9041395,17c,,New York
BK,576,52,306.0,38.0,11231.0,76.0,90 DIKEMAN STREET,NY,V0,11,,"BRUCE, ALEX M",2000,0,20.0,100.0,5,32520,0,,,3,980726.0,185747.0,40.6765086,-74.0127047,16a,,New York
BK,773,50,307.0,38.0,11220.0,72.0,359 49 STREET,NY,V0,11,,TOMAS M. FIGUEROA,2003,0,20.0,100.17,5,14160,0,,,3,980790.0,175211.0,40.6475897,-74.0124685,22a,,New York
BK,6997,78,313.0,47.0,11224.0,60.0,2716 STILLWELL AVENUE,NY,V1,11,,"GARCIA, IGNACIO",2375,0,20.0,118.75,5,126450,0,,,3,989081.0,150817.0,40.5806325,-73.9826084,28d,,New York
BK,1471,65,316.0,41.0,11233.0,73.0,1508 EASTERN PARKWAY,NY,V0,11,,1508 EASTERN PARKWAY LLC,2522,0,89.0,56.58,4,9660,0,,,3,1006994.0,183405.0,40.6700518,-73.9180117,17b,,New York
BK,3583,27,316.0,41.0,11212.0,73.0,791 SARATOGA AVENUE,NY,V1,11,,"HP NEW PENN HOUSING DEVELOPMENT FUND COM PANY, INC",2000,0,20.0,100.0,5,59850,0,,,3,1007809.0,180212.0,40.6612856,-73.9150849,17b,,New York
BK,708,52,307.0,38.0,11232.0,72.0,351 40 STREET,NY,V0,11,,"ARACENA, JOSE",2003,0,20.0,100.17,5,14160,0,,,3,982198.0,177086.0,40.6527366,-74.0073952,16b,,New York
BK,3611,39,316.0,41.0,11212.0,73.0,878 THOMAS S BOYLAND ST,NY,V0,11,,MICHAEL L EVANS,2000,0,20.0,100.0,5,7980,0,,,3,1008888.0,179301.0,40.6587822,-73.9111991,17d,,New York
BK,6740,54,314.0,44.0,11230.0,70.0,1101 AVENUE N,NY,V0,11,,"BET YAAKOV OROT SARAH, INC.",1775,0,17.75,100.0,3,50460,0,,,3,994467.0,163510.0,40.6154677,-73.9631995,22d,,New York
BK,5103,50,314.0,40.0,11226.0,70.0,2262 CHURCH AVENUE,NY,V1,11,,2268 CHURCH AVE LLC,3252,0,84.0,41.33,5,276300,0,,,3,996307.0,176214.0,40.6503351,-73.9565494,17b,,New York
BK,3624,29,316.0,42.0,11212.0,73.0,114 LOTT AVENUE,NY,V0,11,,"OLADEGA PROPERTIES, LLC",2000,0,20.0,100.0,5,7980,0,,,3,1009388.0,178820.0,40.6574606,-73.9093988,17d,,New York
BK,7290,1,315.0,48.0,11223.0,61.0,2219 CONEY ISLAND AVENUE,NY,V0,11,,"KASTIKA, NOURI",3400,0,29.17,100.0,3,20280,0,,,3,995031.0,158930.0,40.6028958,-73.9611754,28c,,New York
BK,5119,26,314.0,40.0,11226.0,70.0,210 EAST 16 STREET,NY,V0,11,,2071 HERING ST INC.,1138,0,91.08,24.92,5,19980,0,,,3,994130.0,174422.0,40.6454192,-73.9643974,22c,,New York
BK,4717,18,317.0,42.0,11212.0,67.0,559 EAST 96 STREET,NY,V0,11,,BROOKDALE HOSPITAL MEDICAL CENTER,2000,0,20.0,100.0,5,7980,0,,,3,1008087.0,177855.0,40.6548155,-73.9140912,17b,,New York
BK,520,18,306.0,38.0,11231.0,76.0,28 LUQUER STREET,NY,V1,11,,LUQUER STREET LLC,2250,0,22.5,100.0,5,77400,0,,,3,982979.0,186522.0,40.6786364,-74.0045823,16a,,New York
BK,520,17,306.0,38.0,11231.0,76.0,26 LUQUER STREET,NY,V1,11,,LUQUER STREET LLC,2500,0,25.0,100.0,5,88650,0,,,3,982956.0,186530.0,40.6786584,-74.0046653,16a,,New York
BK,3996,2,305.0,42.0,11207.0,75.0,299 SCHENCK AVENUE,NY,V0,11,,"EISRAELIAN, SOLAYMANM",2500,0,25.0,100.0,5,16440,0,,,3,1015218.0,184673.0,40.6735073,-73.8883597,17c,,New York
BK,2121,47,302.0,35.0,11238.0,88.0,65 GREENE AVENUE,NY,V0,11,,SHIRLEY GAJEUSKI SHARLENE BROWNE,1508,0,21.42,70.42,5,12720,0,,,3,992515.0,189350.0,40.6863949,-73.9701988,16c,,New York
BK,3565,50,316.0,41.0,11212.0,73.0,826 HOWARD AVENUE,NY,V0,11,X,URBAN CENTER FOR CHANGE HDFC,2500,0,25.0,100.0,5,9720,0,,,3,1006786.0,180351.0,40.6616698,-73.9187717,17b,,New York
BK,3210,31,304.0,34.0,11237.0,83.0,52 WYCKOFF AVENUE,NY,V1,11,,LEVY REALTY LLC,5000,0,50.0,101.08,3,85950,0,,,3,1006031.0,196278.0,40.7053877,-73.9214415,13b,,New York
BK,3515,104,316.0,41.0,11212.0,73.0,581 SARATOGA AVENUE,NY,V0,11,,ANNIE JENKINS,1800,0,18.0,100.0,5,12480,0,,,3,1007416.0,182226.0,40.6668147,-73.9164945,17b,,New York
BK,3537,1,316.0,41.0,11212.0,73.0,655 SARATOGA AVENUE,NY,V0,11,,103 BLAKE LLC,3008,0,30.08,100.0,3,13140,0,,,3,1007559.0,181504.0,40.6648326,-73.9159815,17b,,New York
BK,3538,41,316.0,41.0,11212.0,73.0,198 HERZL STREET,NY,V0,11,X,GIDEON KNIGHTS FREEDOM CHURCH OF JESUS C HRIST,2500,0,25.0,100.0,5,9720,0,,,3,1007898.0,181644.0,40.6652159,-73.9147591,17b,,New York
BK,1898,42,303.0,33.0,11205.0,79.0,96 FRANKLIN AVENUE,NY,V9,11,,"NEWMAN, SIMON",2370,0,21.92,108.08,5,64800,0,,,3,995716.0,192892.0,40.6961133,-73.9586508,12d,,New York
BK,3623,23,316.0,42.0,11212.0,73.0,955 THOMAS S BOYLAND ST,NY,V0,11,X,CHURCH OF THE FIRSTBORN INC,2000,0,20.0,100.0,5,7980,0,,,3,1009202.0,178619.0,40.6569094,-73.9100699,17d,,New York
BK,1691,39,303.0,36.0,11233.0,81.0,61 MARION STREET,NY,V0,11,C,NYC DEPARTMENT OF TRANSPORTATION,1050,0,18.75,56.0,3,7380,0,,,3,1004048.0,186996.0,40.6799154,-73.928621,17a,,New York
BK,945,40,306.0,39.0,11217.0,78.0,28 7 AVENUE,NY,V0,11,,SEVENTH RESIDENCE LLC,1800,0,20.0,90.0,5,27180,0,Park Slope Historic District,,3,991451.0,185943.0,40.6770444,-73.9740389,16c,,New York
BK,3510,16,316.0,41.0,11212.0,73.0,2041 UNION STREET,NY,V0,11,O,NYC PACT PRESERVATION PARTNERS LLC,2500,0,25.0,100.0,5,9720,0,,,3,1006076.0,182099.0,40.6664695,-73.9213251,17b,,New York
BK,8007,46,318.0,46.0,11236.0,69.0,718 EAST 87 STREET,NY,V0,11,X,OUR LADY MIRACLES,3100,0,31.0,100.0,5,13500,0,,,3,1009339.0,172370.0,40.6397569,-73.9095994,23c,,New York
BK,8008,17,318.0,46.0,11236.0,69.0,747 EAST 87TH STREET,NY,V0,11,,747 EAST 87TH STREET LLC,4926,0,49.17,100.33,5,28380,0,,,3,1009611.0,172294.0,40.6395475,-73.9086196,23c,,New York
BK,8010,47,318.0,46.0,11236.0,69.0,1150 REMSEN AVENUE,NY,V0,11,,TECKS REAL ESTATE LLC,2517,0,25.0,100.67,5,12600,0,,,3,1009940.0,172870.0,40.6411275,-73.907432,23c,,New York
BK,8202,42,318.0,46.0,11236.0,69.0,9410 FLATLANDS AVENUE,NY,V0,11,,REDDY BROOKLYN CENTER LLC,11984,0,112.0,107.0,3,49020,0,,,3,1011337.0,173270.0,40.6422213,-73.9023966,23c,,New York
BK,8185,53,318.0,46.0,11236.0,69.0,223 CONKLIN AVENUE,NY,V0,11,,"MONASHERI, MANSOUR R",3981,0,25.0,159.25,5,17280,0,,,3,1011717.0,174253.0,40.6449182,-73.9010233,23c,,New York
BK,8240,66,318.0,46.0,11236.0,69.0,1382 EAST 95 STREET,NY,V0,11,,UNAVAILABLE OWNER,2261,0,22.5,100.5,5,7980,0,,,3,1012679.0,171714.0,40.6379462,-73.8975675,23c,,New York
BK,8146,58,318.0,42.0,11236.0,69.0,1328 ROCKAWAY PARKWAY,NY,V1,11,,TULIP MANAGEMENT LLC,5000,0,50.0,100.0,5,398250,0,,,3,1010676.0,175005.0,40.6469855,-73.9047716,23c,,New York
BK,8205,60,318.0,46.0,11236.0,69.0,8 TRUCKLEMANS LANE,NY,V0,11,,"FSNR ACQUISITION GROUP, LLC",2635,0,24.58,107.17,5,15360,0,,,3,1012223.0,173648.0,40.6432561,-73.8992025,23c,,New York
BK,7932,60,317.0,45.0,11236.0,67.0,1330 RALPH AVENUE,NY,V1,11,,"BERNSTEIN , MOSHE",5043,0,41.0,123.0,5,97650,0,,,3,1006382.0,174007.0,40.644258,-73.9202487,23a,,New York
BK,4777,12,317.0,45.0,11203.0,67.0,460 EAST 57 STREET,NY,V1,11,,BROOKLYN CATHEDRAL OF PRAISE CHURCH OF G OD INC,9000,0,90.0,100.0,5,115650,0,,,3,1005594.0,174020.0,40.6442956,-73.9230881,23a,,New York
BK,8128,82,318.0,42.0,11236.0,69.0,9517 NOLANS LANE,NY,V0,11,,D 96TH STREET COMPANY LLC,4500,0,45.0,100.0,5,17520,0,,,3,1009828.0,175426.0,40.6481435,-73.9078258,23c,,New York
BK,8295,31,318.0,46.0,11236.0,69.0,1621 EAST 92 STREET,NY,V0,11,,"FRASER, THERESA",5200,0,25.0,208.0,5,24480,0,,,3,1013510.0,169850.0,40.6328272,-73.8945814,23c,,New York
BK,5592,33,312.0,39.0,11218.0,66.0,1168 41 STREET,NY,V0,11,,1168 LYBSS LLC,2504,0,25.0,100.17,5,17880,0,,,3,986911.0,172814.0,40.6410107,-73.9904117,22c,,New York
BK,1710,34,303.0,41.0,11233.0,81.0,866 HERKIMER STREET,NY,V0,11,,LULA TAYLOR,1346,0,15.0,89.75,5,9240,0,,,3,1005085.0,186326.0,40.678074,-73.9248843,17a,,New York
BK,3662,20,305.0,37.0,11207.0,75.0,124 JAMAICA AVENUE,NY,V1,11,,"242 NEVINS, INC.",3469,0,45.75,73.5,3,110250,0,,,3,1013241.0,186618.0,40.6788525,-73.8954785,17c,,New York
BK,3651,1,305.0,37.0,11207.0,75.0,150 JAMAICA AVENUE,NY,V0,11,,SLATER PROPERTY LLC,1700,0,35.0,36.0,5,1008,0,,,3,1013604.0,186871.0,40.6795458,-73.8941687,17c,,New York
